,Date,TR.TotalAssetsActual,TR.F.PPENetTot,TR.CO2IndirectScope2,TR.F.OpExpn,TR.CO2DirectScope1,TR.TakebackRecyclingInitiatives,TR.RenewEnergyUse,TR.PolicyEmissions,TR.PolicyEnergyEfficiency,TR.PolicyEnvSupplyChain,TR.PolicyFairTrade,TR.PolicySustainablePackaging,TR.GICSSectorCode,TR.HQCountryCode
10,0.07894011833256467,0.13837031269102792,0.24230783214660176,0.6262537626683069,0.887904006328303,0.3817958511121144,0.023184880822955223,0.052137852233065794,0.0009007700550377253,0.006832571905956692,0.023808702458966314,0.000977447173503173,0.11722308406729484,0.47201409002445754,0.4115257629679029
15,0.06496667604827915,0.09357858086895737,0.19848446176260323,0.6326178921916755,0.6580275047841259,0.3899260952870357,0.04678746696193215,0.04771023752432731,0.0012599142731851822,0.004038026479800343,0.03540964258022134,0.0021172338391711124,0.15315629482550022,1.0288273861135535,0.31855892318705414
20,0.09020751369577394,0.08616792747645657,0.1569510090450044,0.5461946660011379,0.6324335345446084,0.3972944904616284,0.06367136029315228,0.06660280081840077,0.0015556008792566944,0.008401759059973287,0.05351441474883779,0.0006515708818080805,0.19790637720518,0.3373726501379424,0.31886285517148905
25,0.07629674895950328,0.08260382361331571,0.2043184452680665,0.5010057719409614,0.6887162265093841,0.32589895059437285,0.10010106889262811,0.08105020310393073,0.003333215057043765,0.01108881300464856,0.04094658101537448,0.0016339465083945674,0.20919674478435413,0.8260340166251193,0.3965873796302934
30,0.08891373803572766,0.0944283118762435,0.22317029012604156,0.5892197003098382,0.6467324191088129,0.37981189898063106,0.059326563061432386,0.04346698248455256,0.0013799360261253287,0.007634121367192276,0.035426738355506304,0.004284006150308226,0.2284577619389665,0.9571532656192966,0.34220444426059493
35,0.0946711362851055,0.11664525724052877,0.23962210110244345,0.5069090182593002,0.7318683556044718,0.2987020586164514,0.0765371326708274,0.059946930568891,0.001967651449792382,0.0076731005634269045,0.03884157245432214,0.0010458842545949024,0.26712819096562485,0.19969332366049394,0.40228706657175906
40,0.12116090298920805,0.19665023048769806,0.31996596909056985,0.5893982905249813,0.5807173420809761,0.3979257264880604,0.05587991142832607,0.04189993897947139,0.0024716732247587,0.016068713772106013,0.07764955855046629,0.002226339534105183,0.1779399747539884,2.110168703137617,0.5923115705489733
45,0.09824434400710183,0.08716610210160765,0.2380528949623941,0.5536682282004682,0.6277169552836187,0.39983844003850144,0.0959806026135131,0.04833057405630833,0.0024252340328252435,0.01602872811624895,0.042748710256664615,0.0006383569656285154,0.2820105416996901,0.18951473672834265,0.3628075947303674
50,0.11054388060106637,0.10374361525320018,0.216016772303648,0.44427533960383475,0.5786641201259046,0.37386120387068256,0.09618297268638655,0.048848235310424384,0.0014359939353581475,0.006752851002421451,0.03592483336000591,0.0011622459226872293,0.19885479408477436,0.4754093632349403,0.2543859734368895
55,0.05321983258874333,0.11186988358595755,0.22663316326076702,0.4828172205398877,0.6360081820223737,0.36577201620040756,0.034408412998960754,0.03488821019082242,0.0007326587327600853,0.0066974341627919366,0.03828071025455615,0.0003045659333743447,0.17193004518023677,0.3977341864009127,0.4037792738039123
60,0.09421119238505303,0.09163644114002335,0.44662275493753134,0.4210104545316768,1.2306129753240227,0.38746812060429925,0.0462692837371503,0.0580044744724719,0.002719043054493092,0.011258400764150658,0.04227535755601114,0.00027549159217508967,0.14293551867243703,0.7043960348667643,0.3610267568217807
All,0.09145038050298761,0.10877180488007906,0.23418995173617205,0.5455319939004162,0.6731898422149161,0.3801078680677876,0.06775029886950439,0.05452907491388004,0.00195142236245747,0.010024833201723758,0.04723773611771561,0.0014342825283161938,0.20065492396714912,0.7855986086023882,0.3801211249393294
