,Date,TR.TotalAssetsActual,TR.F.PPENetTot,TR.CO2IndirectScope2,TR.F.OpExpn,TR.CO2DirectScope1,TR.TakebackRecyclingInitiatives,TR.RenewEnergyUse,TR.PolicyEmissions,TR.PolicyEnergyEfficiency,TR.PolicyEnvSupplyChain,TR.PolicyFairTrade,TR.PolicySustainablePackaging,TR.GICSSectorCode,TR.HQCountryCode
10,0.08605482481067807,0.05025821726567346,0.0940358676187015,0.5786216104421796,1.1916084402380034,0.266916416371957,0.03429119017694301,0.05064885964161343,0.0015894596676307986,0.01647622953041751,0.03721564847035325,0.0006363552831395589,0.1500338991834722,0.7022299725406829,0.36270138031776694
15,0.09892540700464746,0.04401733981509717,0.09921152380781018,0.6171382746906638,0.7609066202951572,0.2948165716045681,0.040452197573708784,0.033860043636625835,0.0020910706043742117,0.01623962621113561,0.04273167251612454,0.0011652211262842126,0.16176888479129856,1.1210407872544144,0.2867683992485494
20,0.10990410603319788,0.044777385842738854,0.1062425825673705,0.4350341463881034,0.8285373182932222,0.33524998794871264,0.04509061593831206,0.03661187590196026,0.002300167846298296,0.015972079202559157,0.05232082057626395,0.0006363552831395589,0.17262012437082877,0.4644198473269141,0.29159965754959083
25,0.10736183590212733,0.04945662862651957,0.09153759699215139,0.4662715911403527,0.9211120929338781,0.3246647693463261,0.07127871024542917,0.04200742043410363,0.004109344797969173,0.02543270208327582,0.045882270138346525,0.0017876363520605858,0.2109805682061978,0.9091685726774519,0.3748299268672151
30,0.10314033596497639,0.06614642772151691,0.07801096338278339,0.519688420561127,0.937955072793829,0.29565601043663436,0.058639016195773594,0.041463503270019963,0.003273923421424559,0.019342435205197333,0.05328195744015776,0.0036809072990804034,0.22547219078586478,1.0727097167443542,0.3671070836373839
35,0.11913532826781437,0.04905642003520832,0.07737503180950293,0.4304103575421623,1.1237446339878598,0.3086612209193425,0.0588733170602342,0.052844642734963775,0.0002973876795153228,0.01967228793862727,0.05896947057158562,0.0013190730079262938,0.23386507302121948,0.0747866421135239,0.33337377045584554
40,0.11702037140828475,0.2254201496159127,0.08552221186069,0.44592338468245657,0.8204338341831123,0.4342161353884672,0.031088673678750355,0.04987588013371146,0.003112651191943747,0.03040201722423636,0.08094706835744485,0.0008285473835245649,0.16455245576217978,2.297158274226806,0.619854463822912
45,0.11564937495222924,0.04845400628521426,0.11697728966600761,0.47682031109791423,0.750547774093123,0.5128816936170567,0.05448009372438675,0.03203958457803095,0.0002924408014017146,0.023586029276512908,0.04649494527345921,0.0012553026709956647,0.2024149454184744,0.15118333314214513,0.28638788594111436
50,0.12217906315502065,0.05663136135001302,0.10525579737765542,0.4588279720962319,0.8450854804173626,0.3790921564961931,0.05605021668187358,0.03633713613975254,0.00022736187155158116,0.0157694070637108,0.06062562304117591,0.001865611634899391,0.19824033098504598,0.5193260162880619,0.25078337032101683
55,0.09273915006929802,0.03820289622634169,0.1656870354967044,0.48868816503404083,0.7978326736459872,0.20397110578995226,0.03291632877256837,0.037597923461710425,0.0015894596676307982,0.01785011574730369,0.07633832353758468,0.0006363552831395589,0.1439914021966138,0.10133376032129454,0.3631820379637267
60,0.12964846941334013,0.0683514169112137,0.18136569930441795,0.3887650885421341,1.802033676594103,0.3117977424466725,0.026570139491544385,0.042797227795134625,0.0003586102430493368,0.028269115957091775,0.08572852201631487,0.0008285473835245649,0.15741876347706643,0.7923065882369152,0.4012909378201148
All,0.11095517932966228,0.07587937727244558,0.10510704468510566,0.47727512367465863,0.901273725110837,0.3572112201585373,0.0467874632279957,0.03991286889743774,0.0019812481463058985,0.021137915673103136,0.05751864221337959,0.001257361093251828,0.1834741083040639,0.8565016807247824,0.3609081229134707
