,Date,TR.TotalAssetsActual,TR.F.PPENetTot,TR.CO2IndirectScope2,TR.F.OpExpn,TR.CO2DirectScope1,TR.TakebackRecyclingInitiatives,TR.RenewEnergyUse,TR.PolicyEmissions,TR.PolicyEnergyEfficiency,TR.PolicyEnvSupplyChain,TR.PolicyFairTrade,TR.PolicySustainablePackaging,TR.GICSSectorCode,TR.HQCountryCode
10,0.09403078033241752,0.1666173529615835,0.06428009794034742,0.586876790533699,1.0513489557656976,0.4074535078611339,0.03631017582454529,0.05237336253495898,0.0,0.005053015238641244,0.03748556383939799,0.0,0.1565228433007447,0.8374957933060472,0.5090072791245928
15,0.11180125426442045,0.12492709972659698,0.07490194082798986,0.6587951377890314,0.7257391910149619,0.3961531568727339,0.04325626798236719,0.03866179755166736,0.0,0.004636514132773318,0.042816918622259344,0.0,0.1663629516545147,0.984539841224743,0.3976486610225506
20,0.11575603535256017,0.13516499331815132,0.07887342354255875,0.4304200315716972,0.7966884207783173,0.40638579680008996,0.048778376033271294,0.0433571856582033,0.0,0.00476888329428345,0.05097525001979324,0.0,0.1733082434431884,0.37911450185377044,0.38631156361169877
25,0.10913279769157105,0.1381968430158572,0.08924796846484936,0.45288970649151905,0.8843862016351483,0.40175153170838845,0.0787210506408207,0.04965458549890136,0.0,0.00816161783203285,0.04752577176654214,0.0,0.20560856751929002,0.8736126040501174,0.41196877700911505
30,0.1066060586357371,0.14666805868220711,0.07342728374801488,0.5064906150314712,0.8599831150006552,0.3963720354408534,0.06397284869481712,0.040120047706003185,0.0,0.005547777813565433,0.0512744144587609,0.0,0.2284497661875034,0.9845398412247429,0.47457640981413163
35,0.11783038860496364,0.19323351383959125,0.07385547510049564,0.4117799991162708,1.0860202044498752,0.3696939695329996,0.06086741986720571,0.06227790947563009,0.0,0.006205154661366804,0.055938092185348946,0.0,0.21543990354571566,0.10878646086889662,0.4613492679119697
40,0.1099590843696049,0.2923054722489689,0.09103430342867863,0.4415516264348425,0.9941009757125582,0.4367060758661794,0.034438222507935906,0.055715915073583415,0.0,0.007778923087923635,0.07561834888227854,0.0,0.14751284065933903,2.125163036009262,0.36355328606823156
45,0.1098395194480727,0.13194321057182706,0.08033341266520012,0.45643562442988156,0.763146971182996,0.480508282310134,0.05961302557527966,0.038070695849157066,0.0,0.0077713515160283304,0.04405657111198343,0.0,0.17842713886528316,0.10878646086889662,0.4026555022613376
50,0.11917786126748942,0.17840726840956023,0.07370688980639094,0.48018697825015044,0.850836943342857,0.40458978923100997,0.07588714099421515,0.04140381054690388,0.0,0.004327594120628855,0.057268004138210274,0.0,0.17727613402533257,0.3330947004811324,0.33900950335410956
55,0.10609637752666744,0.15629634427829303,0.07201081728753929,0.48795591730788135,0.7433911727882677,0.3982990728980891,0.033831921838588734,0.04265675766147328,0.0,0.005632850111516199,0.07072358389657196,0.0,0.14705973600232425,0.06555664919155729,0.48115400876303543
60,0.11268746071452157,0.11720356479642463,0.242015949169999,0.4226465956300137,1.7093880745250674,0.4461742660259535,0.033831921838588734,0.035644263250651266,0.0,0.005897917481973321,0.08115322281159976,0.0,0.14493999996747806,1.2058128106615211,0.4702946089161926
All,0.11184920409461588,0.16411752811544755,0.08899142680778763,0.4790511665971467,0.8974594420501373,0.41754618080666783,0.05213974407718672,0.044806069914492735,0.0,0.0060805990480991765,0.0553270515583586,0.0,0.17548803079765632,0.794081362575307,0.40552725067904133
