,Date,TR.TotalAssetsActual,TR.F.PPENetTot,TR.CO2IndirectScope2,TR.F.OpExpn,TR.CO2DirectScope1,TR.TakebackRecyclingInitiatives,TR.RenewEnergyUse,TR.PolicyEmissions,TR.PolicyEnergyEfficiency,TR.PolicyEnvSupplyChain,TR.PolicyFairTrade,TR.PolicySustainablePackaging,TR.GICSSectorCode,TR.HQCountryCode
10,0.0887274985727167,0.0639660820917236,0.13720224608137188,0.817048543786273,1.259835762514532,0.4329183342097246,0.011647762033143622,0.11207130232591046,0.0005447424981427508,0.018777835041789287,0.08268832661498919,0.0,0.17102136846141147,0.8340701625722423,0.17954570690973187
15,0.1097094519718212,0.058261097370617576,0.07342477566786484,0.6160599373384874,0.7284859908807627,0.3211304125635381,0.02611932983748961,0.052993675197392245,0.00040871017767440666,0.008624649342505395,0.040118819765261896,0.0,0.17833642559064794,1.0759429709621882,0.24278050099586237
20,0.113531937135395,0.06707046156009988,0.10669736833717991,0.4233725329973895,0.6914106339588418,0.2798141214474771,0.030870309264472106,0.05567785692626712,0.000407687378272389,0.008751144869886871,0.04292965279177439,0.0,0.18316400258962706,0.4354666899340038,0.2655416264690889
25,0.12356157307141068,0.05359002387278619,0.0875987410674887,0.4902690380515076,0.8374835090568797,0.2846893211818878,0.044477869975143226,0.06039282573058411,0.0004975704797386165,0.007710781866497687,0.044610784017232,0.0,0.21059990843436516,0.9495560387522964,0.26741218797608224
30,0.10808645342032205,0.0609350339653164,0.08294676955947719,0.4374551525139407,0.8423933802657275,0.33729196910186726,0.03044251752963822,0.05486341606792956,0.0004745435343067118,0.006969644948503143,0.03981865035473611,0.0,0.23248859933926655,1.0829465897579784,0.27843650222442357
35,0.11648770669128826,0.06820163901053566,0.09117134574535235,0.44663970025829913,0.895595324454149,0.29179360794379694,0.023660865040083124,0.06250354713899484,0.0004954589790112851,0.007489260897778093,0.03978964285788639,0.0,0.21326810074463734,0.16633838206115725,0.27619791005802014
40,0.14106552388473512,0.30794303993782385,0.08168952943742387,0.45776280183664203,0.846688762944478,0.3055317521906964,0.019979934768934594,0.07895266614193018,0.0032258283470895997,0.010269260490649914,0.07811275675803821,0.0,0.15352220078563716,2.2848784399898503,0.6074108003047383
45,0.12094121779869006,0.06311370680022141,0.08327939625871882,0.5764204263786351,0.8599979783712904,0.34344487384689487,0.03908212546356271,0.05671679526937097,0.0008360469256490287,0.009445296242298697,0.04371018252863731,0.0,0.19912416720383874,0.08880523294091726,0.2644793944345426
50,0.1155863043043001,0.08047934751491519,0.08762864788947032,0.7495347920393276,1.1209292016820085,0.440620634189779,0.03457967458911432,0.0803913404301525,0.004519679992275955,0.010871959919005865,0.04361803134879345,0.0,0.1698139316466193,0.46424292383880633,0.36090461648180283
55,0.11538279390473391,0.05502178677466357,0.11173539350235452,0.601830850233583,0.8339067688911818,0.351158549301257,0.011826815300276365,0.07221749987926397,0.00038484485829399536,0.01660967500168765,0.030751884719015767,0.0,0.15019885723560394,0.19705036709962606,0.45080636868254303
60,0.11978881504609867,0.06463893950289509,0.12275664163808792,0.6510221521323556,1.366776573272571,0.30172039668034284,0.011907580225203298,0.06100623195378602,0.002619061195799806,0.0119909013162685,0.05987231775034904,0.0,0.15334779852528418,1.044586135246247,0.4307973189065965
All,0.11978021953515779,0.10090706009973564,0.09051755698579868,0.5129797481939796,0.8362655125026589,0.31256130056652376,0.029794468159075573,0.0625707321407079,0.001119179432333433,0.00928035459997044,0.04870326015159533,0.0,0.18716462198771222,0.8927552049931653,0.33288134458476093
