,Date,TR.WasteRecycledTotal,TR.TotalAssetsActual,TR.F.PPENetTot,TR.TotalRenewableEnergy,TR.InventoryActValue,TR.TotalDebtActValue,TR.CO2EquivalentEmissionIndirectScope2Locationbased,TR.CO2IndirectScope2,TR.GoodwillActValue,TR.SGandAExpActual,TR.WasteTotal,TR.F.OpExpn,TR.F.GrossProfMarg,TR.NumberofEmployees,TR.EnergyUseTotal,TR.CurrentAssetsActValue,TR.CapexActValue,TR.F.GrossProfIndPropTot,TR.GPMActValue,TR.NWCActValue,TR.CurrentLiabilitiesActValue,TR.GrossIncomeActValue,TR.CO2DirectScope1,TR.F.AcctRcvblTurnover,TR.SupplierEnvironmentalCommitment,TR.SupplierEnvironmentalDueDiligence,TR.SupplierEnvironmentalPolicyTraining,TR.SupplierEnvironmentalRiskAssessment,TR.TakebackRecyclingInitiatives,TR.RenewEnergyUse,TR.PolicyWaste,TR.PolicyEmissions,TR.PolicyEnergyEfficiency,TR.PolicyEnvSupplyChain,TR.PolicyFairTrade,TR.PolicyLocalSourcing,TR.PolicyResourceEfficiency,TR.PolicySustainablePackaging,TR.FindingsfromSupplierMonitoring,TR.ClimateCommitment,TR.F.InvntTurnover,TR.RenewEnergyPurchased,TR.GICSSectorCode,TR.HQCountryCode
10,0.04202101935041984,0.15214392116913172,0.06947918456264644,0.11739237845906772,0.0836495673977386,0.2802701966401425,0.029652773167319728,0.026209277968132112,0.24504772424626448,0.050993452187825014,0.07777224529952263,0.21272431023370642,0.41332375556021084,0.14937867637243704,0.13073696231413673,0.1642838675656449,0.07210506387325212,0.06185204980388044,0.047488826040597086,0.11120797109516234,0.0668853285957296,0.07020973968514439,0.027036482586280258,0.15231409856592448,0.05995291173146726,0.0357048410713887,0.014711906738052708,0.003919542209449175,0.024588348103678735,0.009904971477455901,0.043170783067306824,0.005525233311371625,0.00043550504897816423,0.0005329286827337929,0.011140265496653678,0.0,0.026387957811149342,0.02773162587509521,0.0817963890967909,0.0021106147835042227,0.0012396926375594914,0.06611544799462529,0.09274037995743453,0.3739292188806739,0.27783430146037136
15,0.051011941628445814,0.1635925673041916,0.04598479821553079,0.1541062219279229,0.06710134314436217,0.25662361713088183,0.028253055675094767,0.04542771857537016,0.2448458657070215,0.04040555348538117,0.072367944484217,0.19807425302674642,0.2837850465256851,0.1388303083391832,0.07814556747155532,0.17041433994946276,0.05609787317066287,0.0745013895849224,0.057458058320958995,0.11735406198311546,0.026617176765947433,0.04991325990542423,0.02984472898330279,0.12256909861333641,0.07818522753077205,0.030634026541960253,0.012207420097276453,0.0031080739051951556,0.021153669461525897,0.010625146299965263,0.0339690786892001,0.006628547651232761,0.00042285729224743557,0.0004004836915186815,0.016086018783599505,0.0,0.021865971731777626,0.02400988255381344,0.09445918475848729,0.0018839561402697652,0.0009480829279185268,0.04894557911895913,0.08924200093231856,0.5616729814619947,0.22810423608282349
20,0.052548098201012056,0.15904651050255236,0.044760073572417444,0.1325136685192497,0.05919953525223371,0.3016976580689646,0.02855923039300825,0.029012550758767627,0.19937012029879958,0.04181737598184755,0.06337765380219894,0.1907669275083549,0.30644025008272263,0.12188578144317626,0.09932764853054576,0.16150617472064305,0.04966285014367773,0.07496257621683497,0.04996592369178172,0.09838477090567682,0.035587060360474404,0.0632684226511913,0.03410117691627334,0.124863410206455,0.05195828759286673,0.02719028457150944,0.018496371006939905,0.0034191428443770184,0.021633003808831066,0.011618676570370114,0.03452803134432824,0.007427567187012391,0.0005586191047612038,0.0005987426816270875,0.019182847322195724,0.0,0.022042041889242813,0.03702181133748288,0.11352285886600585,0.0013433990216284294,0.0009914470569852662,0.05242205885255448,0.08241675966579592,0.1666151081983218,0.2752170941587248
25,0.04801639846900334,0.15301001944687845,0.0546531030085204,0.13488393978469712,0.0637288600467911,0.2573234155629325,0.028071187715585432,0.04137536987104025,0.19208623348022244,0.04861259792372848,0.06262044591846502,0.1675744073095695,0.34075267031059525,0.10512122513998727,0.09600452707015017,0.15347832070516387,0.0550849090213963,0.07787743417227279,0.04252472070881244,0.09830369768584477,0.042884418761982845,0.05771182950839097,0.032375565201126104,0.10527305890900747,0.07446272550102763,0.02112836586524787,0.016349053326120005,0.0034481118398243644,0.024820927286381488,0.017963709255109074,0.03857701547907214,0.0067803244526987395,0.0009578697536065212,0.0010714286745454537,0.01563618869285004,0.0,0.01686124733339308,0.03146354358159926,0.12756635240778458,0.0018320891162701216,0.0013006498644801787,0.06056316867657505,0.06399440544659467,0.5595815180419708,0.29389282274257333
30,0.050273432145872,0.137893425572799,0.05504102413932526,0.14947314450385701,0.0867492562963261,0.25270964874832536,0.03160094187103757,0.04540212266187334,0.22112377589464757,0.06043337928480654,0.07404338232825416,0.18094810113686438,0.34079596727157174,0.136108054021112,0.10924156544966236,0.16995011827545972,0.05238831253021635,0.0880519854833929,0.04914640555102647,0.10867016521952447,0.026204633376707576,0.05769534917764298,0.033562171813969165,0.1098237637742043,0.08385074946845957,0.02449092401418789,0.01612972763312402,0.0026136518252648836,0.03092535483393465,0.013937438503621408,0.026849780088499507,0.007259143122089131,0.000850481746036511,0.0006784928034691319,0.016693614681804244,0.0,0.019852242818465586,0.025528836153453947,0.1325284227936053,0.002198172467805296,0.0011215758485416583,0.057146990807664375,0.10733922002229195,0.5505880431535964,0.26516987848431645
35,0.04528514323029838,0.12623641512563982,0.08352327254845261,0.17013715979271446,0.059184791138204663,0.25006719422799084,0.04525404703891731,0.03858487144274757,0.1635491536271085,0.08048208747446384,0.08303645682917563,0.15204036813620858,0.3208896436900491,0.14068930119093218,0.1318780167065506,0.1261400335971541,0.05948675236441655,0.08653622861366579,0.050204656166875423,0.10476945878361459,0.03825220377947386,0.08305198911934161,0.04325501678654475,0.08987860079049406,0.07376953205301993,0.032363639236625656,0.01837904850097331,0.0027031821659974386,0.02176141671955198,0.012327797704634868,0.0416806613021699,0.011581563874458599,0.0020088487786165963,0.0006692818458635004,0.01986969446927195,0.0,0.012887631156849289,0.026158266886847085,0.1424180661719135,0.0011485312420314244,0.0007453229098674,0.06697914019334925,0.07346723881078455,0.09776708716815502,0.29428424280314
40,0.05653073001712952,0.24349715748961656,0.051774402131866536,0.19810325907708173,0.10260771825487847,0.2736779736375135,0.09628894824188461,0.06368753742639503,0.18029827897800693,0.10435534407314209,0.04447229625558402,0.3313936138184628,0.291996356418707,0.2176469954695327,0.11795286318354359,0.18797144102120833,0.0369136212444929,0.07902952240928146,0.025377044277403928,0.2119096979846522,0.042035931325235656,0.05095836530502737,0.044179924541889966,0.11478152741704434,0.1859066133765712,0.03400645291399029,0.02473529667305492,0.0030643998257196938,0.021868037166801815,0.010411919837023702,0.015349792976456935,0.02077589057361823,0.0023304669866964145,0.001521926881154382,0.0339930304735678,0.0,0.02815108041077449,0.06566988083410791,0.1248452942952919,0.0011111397571580773,0.0014142373855503217,0.08833264712589832,0.17406007391343134,0.8496244885703729,0.49321576796836963
45,0.05371899076395622,0.1509415160716184,0.05656402397627586,0.15482784768969363,0.06577927190754863,0.267424367981889,0.02869780185081099,0.03836830909931004,0.18810907179354472,0.05328591673320742,0.06286408802369282,0.1874965958901328,0.2960090733836474,0.1598911520028867,0.07804673656250079,0.17228275644120092,0.05051380639632596,0.09275342589013003,0.048428554858753886,0.1272654251267729,0.03845379166290225,0.06446623780608758,0.04123003227721179,0.12705848374823828,0.07000916828958519,0.02440898018573818,0.03233198049871509,0.0042637438586330114,0.024532586120374608,0.01599199277380835,0.026515148467674023,0.00942538776260247,0.001014011673198845,0.0010390437087115835,0.018144899006005265,0.0,0.020055051144150064,0.04472890237125764,0.13333743018605984,0.0019797345841851884,0.0011063587086891046,0.05450808692529195,0.08272746482754459,0.08524569430203291,0.30829565101331446
50,0.06966110765158294,0.15507783825511823,0.057467123935578984,0.15607106945460583,0.06010074244630342,0.28072237437599257,0.031423970508883035,0.03810804474809641,0.17693295024336003,0.06720389012190914,0.0802503003340546,0.21962084608424437,0.2672338811657039,0.08427224483501224,0.12515834094206915,0.15342619732773508,0.054681143271262236,0.06586055167280253,0.06083447496583837,0.10592646480369307,0.03379989121215865,0.0646840354729191,0.04206885971849652,0.11687810787146545,0.09094479073201685,0.024444384150159145,0.02733474887305762,0.002776609350870146,0.022958306179749456,0.020354004885066994,0.023404566843660327,0.024315672057000706,0.0008939979869570572,0.0006919562129332016,0.018354368177826073,0.0,0.015912399345527628,0.037073951240951045,0.12481117582325633,0.001396079434033563,0.0010003987088831297,0.04991531911841834,0.09301462926573735,0.23077585221047098,0.2681540329297354
55,0.04442892562558455,0.16666966789595883,0.055280164938022604,0.1636889471658067,0.04144687266913675,0.2722991913130482,0.027605563559607523,0.02481952343342894,0.21501592769021113,0.05391489918434582,0.09157560448901798,0.22099714549840105,0.23833774156111356,0.07981431078957088,0.17161949084282954,0.13019399314780375,0.05898889293806042,0.06322019701124679,0.05446997389265876,0.10373747781865093,0.038289611481492215,0.057595128661176824,0.02338217150410921,0.1427626893379324,0.07759547184524675,0.03284570874494575,0.02051997171443487,0.002074241974248766,0.019105256868262286,0.008846947290693638,0.01987297297985917,0.006683083031443002,0.0003961898089888941,0.0003720328972324491,0.02435516264903176,0.0,0.024294792957000908,0.026775044093050097,0.09885526412946707,0.001047986921647955,0.0009703809869483215,0.05016178911745268,0.08915929580830609,0.2251533075908108,0.32286779116612924
60,0.04313453051274321,0.11421348028038757,0.05571189657929882,0.3428828405729778,0.03987542418736466,0.17946778149342368,0.040398317706793606,0.03884864735528249,0.19768910120576721,0.09385155140687351,0.15981038533036512,0.15937759003848057,0.5904429011161381,0.15529349117934999,0.20346554707551368,0.2518493900127874,0.07566854261598782,0.03984134045376738,0.0629057744924427,0.13653224715144438,0.0387111783785747,0.07225383056787325,0.02904153235415289,0.13103726720735537,0.0487699519857766,0.04743596283512657,0.025355758131753395,0.0031202158675929775,0.03074243793040114,0.012134155319898417,0.02342853575167876,0.008655163618288775,0.0016287879905144801,0.0007269173916367821,0.020967263006144255,0.0,0.03139396985234286,0.03180958779350082,0.09205299163982056,0.0008288780044510833,0.0019774615239278375,0.05905475813792486,0.088427303685917,0.5961206369549907,0.2773614100225526
All,0.05237924577587505,0.16480650156490792,0.053361629383689914,0.1654195698398277,0.06842161695436377,0.26757485944049575,0.040359626911177574,0.041136879697696,0.19963324704260785,0.06150977358922252,0.07131555598640589,0.20915547590576486,0.31881019501718966,0.14108136582771935,0.10981810995901276,0.16925071021975402,0.05249774474636437,0.07607500359286613,0.04802425274634766,0.1252237065113844,0.036655906077273266,0.06049108168443822,0.03594033258293771,0.1196819540037207,0.08646318970216633,0.029096131455924778,0.02099599767824964,0.003237485238414462,0.023461045931286846,0.013188536533487822,0.029018333477948334,0.010931528889687762,0.0010644297895900025,0.0008217376351556783,0.020461956445001338,0.0,0.021816239980613158,0.037840170044151085,0.11772523830578349,0.0015280468180289897,0.0011481643290834945,0.059684446211641755,0.09785600263982766,0.4023958602586897,0.30889423175883307
