,model_name,fold,sector,rmse,mae,r2
0,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,All,2.0583677785873893,1.4225298740214474,0.6367474949618857
1,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,10,3.1161572086567246,2.2037960282121882,0.24844983834568668
2,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,15,1.2337380190627167,0.8311443381937657,0.5826107442416595
3,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,20,1.9076115248819245,1.2413521343675777,0.4081036584326847
4,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,25,1.5953276659848006,1.0972391988232921,0.5820308098424293
5,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,30,1.7672102419702795,1.175231568140145,0.5017079056968787
6,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,35,1.2233580036402913,0.9963672633429906,0.7846018575402183
7,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,40,2.8173918951840533,2.2757517897832806,0.12618655630239062
8,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,45,1.938515377225813,1.3920595014966892,0.5809220764269272
9,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,50,1.369220731395088,1.026030547480633,0.5977686873156807
10,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,55,2.7294324580810767,1.7788214327884526,0.29852056424951645
11,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,1,60,2.865790288130885,2.1554581758269458,0.25690240371726414
12,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,2,All,2.0071753280292266,1.353497911587708,0.6270210181735913
13,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,2,10,3.520402585007611,2.7640989235117845,0.5711292391871848
14,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,2,15,1.587555485369716,0.9711281367222291,0.220908848142508
15,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,2,20,1.374510860157129,1.0063488164670986,0.4787879698889558
16,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,2,25,1.8576866885776981,1.2008948582583863,0.4899160639867701
17,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,2,30,2.140451503147651,1.219454982800907,0.43028702489705095
18,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,2,35,0.8357918293994481,0.6221787716083473,0.8367025570379185
19,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,2,40,2.474404414792128,2.0639498225235933,0.37865757312717196
20,metrics_catboost_14_imputed_time_series_1year_removed_with_diff,2,45,2.4049767722763185,1.485299472444435,0.3758000309051611
