,model_name,fold,sector,rmse,mae,r2
0,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,All,2.156172442205373,1.447193224312109,0.6048221670341238
1,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,10,2.7321687157157872,1.9786035354357108,0.5805537104511617
2,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,15,1.1956320522497221,0.7800381464824457,0.5294939025447143
3,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,20,1.4764121685813265,1.062142159562091,0.5527572258737041
4,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,25,2.3161559192831223,1.3660927875930535,0.4775132855010915
5,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,30,1.7758618599851186,1.1310089424460152,0.4828393876929826
6,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,35,1.4750779335101833,1.0191718820159283,0.7562975643561158
7,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,40,2.620819210117416,2.1271398748470443,0.2773043876190341
8,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,45,2.526717347767226,1.5180129581694286,0.418167026485882
9,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,50,2.2089413949320407,1.4304395882786212,0.41610118772116744
10,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,55,3.149166865199238,1.9809071082217125,0.1400311679309546
11,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,1,60,2.4485388150089453,2.0500071293814357,0.2161275219772486
12,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,All,2.2241599099197846,1.4349428679282734,0.5552814507277821
13,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,10,2.7387123177095174,1.5201613759323276,0.12542413826942533
14,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,15,1.0844283374627102,0.8818163031297768,0.5045831056496204
15,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,20,2.4396578816619616,1.500942815954962,0.29683378603025723
16,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,25,2.1543802878653,1.2233185570107927,0.44286739287900634
17,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,30,2.252081417458952,1.3897108021700513,0.3782190951635026
18,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,35,1.8392331869524818,1.079215240977741,0.5843110986020257
19,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,40,2.6412865848045555,2.0061260999773376,0.2699723485971147
20,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,45,2.146355410036351,1.4740682654058364,0.4300446278806722
21,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,50,1.7888218240091414,1.2247400438391167,0.28411659747959117
22,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,55,3.269438671330399,2.2214949797875487,0.3022883999224375
23,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,2,60,2.195673830790037,1.6866581426110916,0.5340363199888467
24,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,All,2.0615932170171583,1.3832748764770337,0.6281850969956542
25,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,10,1.75902072345557,1.3899258781077772,0.38748127115809583
26,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,15,2.2806824275045483,1.1289026008257623,0.4086526034406931
27,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,20,2.0038321314900194,1.4163064213791987,0.4451933812580524
28,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,25,1.736688921363093,1.2010746210823913,0.6193660854928928
29,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,30,2.3574181260553115,1.412420863069471,0.3809329554612958
30,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,35,1.2813647471075917,1.0045154688727709,0.7272682439183855
31,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,40,2.5215741241525955,1.9709002750110463,0.39130425157177384
32,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,45,1.4714979155823518,0.9891964488157615,0.6965045149449145
33,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,50,1.6181022573963102,1.1452812030387038,0.6763018029772385
34,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,55,2.084542730696264,1.5869320668202436,0.3460865036117504
35,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,3,60,2.9079091316139114,2.1599925397940454,0.28356042693994576
36,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,All,1.967664126014395,1.3607810233509663,0.659221270112153
37,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,10,3.0184360008716267,1.9447014008293977,0.37933801461347516
38,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,15,1.2089708709070113,0.8253409119384925,0.4649891235288348
39,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,20,1.8404384809175494,1.238163283216706,0.4289986835385917
40,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,25,1.5527549262291465,1.0717208817578412,0.6342933683150906
41,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,30,1.29217390379008,1.0367861914484384,0.5635613268793476
42,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,35,1.6839967564671332,1.1036660332372203,0.6577748826343095
43,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,40,2.5086349447271927,2.0270888737716084,0.32931892645753824
44,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,45,2.120304114974755,1.587584894710789,0.5237562515284686
45,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,50,2.4441002653806607,1.4806485341651838,0.4324195874937893
46,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,55,2.204431342202575,1.3070414968429163,0.4241766077219795
47,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,4,60,2.4739627780582656,1.9315493514700801,0.26091085460576124
48,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,All,1.9407063836764782,1.3985095860702432,0.6400508844522346
49,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,10,2.1762921595822027,1.4644524735803668,0.42702104080333947
50,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,15,1.3748545420436962,1.067905424123562,0.4695285242346815
51,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,20,1.6297115249024008,1.1754541523030793,0.5840135542004126
52,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,25,1.564269100716699,1.0933647315305906,0.4398903962034342
53,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,30,2.154318705658437,1.1782063806689298,0.26952617235947385
54,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,35,1.340489223909807,1.0142766645252894,0.725557469641547
55,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,40,2.442885225761052,1.9541449446008952,0.22962160938100484
56,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,45,2.0682811553968605,1.5353023647137878,0.549860560185478
57,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,50,1.8575050987007524,1.566883737675257,0.557554988526666
58,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,55,2.4524277206560683,1.8616977417312222,0.4487468390110225
59,metrics_catboost_14_imputed_only_10_percent_missingness_top10_shap_features,5,60,2.759858172930906,2.0490634786186788,0.24252440329307312
