,model_name,fold,sector,rmse,mae,r2
0,metrics_catboost_14_imputed_winsorized_log_target,1,All,2.133897835081808,1.412348795511764,0.6129448602833358
1,metrics_catboost_14_imputed_winsorized_log_target,1,10,2.6690981160904275,2.082176921471656,0.5996955610024528
2,metrics_catboost_14_imputed_winsorized_log_target,1,15,1.1717130919020664,0.7870000732042581,0.548130818073959
3,metrics_catboost_14_imputed_winsorized_log_target,1,20,1.396770460947513,0.9606804926649015,0.5997068258321556
4,metrics_catboost_14_imputed_winsorized_log_target,1,25,2.3284245507765817,1.422454031417836,0.4719634222562795
5,metrics_catboost_14_imputed_winsorized_log_target,1,30,1.847497447825852,1.179898748927575,0.44027490960000615
6,metrics_catboost_14_imputed_winsorized_log_target,1,35,1.618543783417663,1.0561441777869622,0.7065873448880426
7,metrics_catboost_14_imputed_winsorized_log_target,1,40,2.5935575835845324,2.101526600682489,0.2922610766956373
8,metrics_catboost_14_imputed_winsorized_log_target,1,45,2.389115381811533,1.3464403812137609,0.47981328756372243
9,metrics_catboost_14_imputed_winsorized_log_target,1,50,2.299690117529407,1.490021394071622,0.3671397156436673
10,metrics_catboost_14_imputed_winsorized_log_target,1,55,3.4124346269940298,2.19491266016966,-0.009764376862303692
11,metrics_catboost_14_imputed_winsorized_log_target,1,60,2.039256236754606,1.644892533562994,0.45628034962812514
12,metrics_catboost_14_imputed_winsorized_log_target,2,All,2.1910926283225542,1.3909981409901155,0.5684066912349601
13,metrics_catboost_14_imputed_winsorized_log_target,2,10,2.6559168879647133,1.4145420166184086,0.17750433551538924
14,metrics_catboost_14_imputed_winsorized_log_target,2,15,1.0359289348498655,0.8447606171323394,0.5479057074018323
15,metrics_catboost_14_imputed_winsorized_log_target,2,20,2.417747748409068,1.4701960551993845,0.30940709329611427
16,metrics_catboost_14_imputed_winsorized_log_target,2,25,2.1590145316135176,1.1998442368877202,0.44046794164022507
17,metrics_catboost_14_imputed_winsorized_log_target,2,30,2.0456811909135895,1.3201359681550688,0.48696722549720195
18,metrics_catboost_14_imputed_winsorized_log_target,2,35,1.7313378714802976,0.93981679702494,0.6316518459353715
19,metrics_catboost_14_imputed_winsorized_log_target,2,40,2.598045276889252,1.9965805984487601,0.2936796973430127
20,metrics_catboost_14_imputed_winsorized_log_target,2,45,2.036674626334315,1.377349360868416,0.48680681286118155
21,metrics_catboost_14_imputed_winsorized_log_target,2,50,1.8521489795108728,1.306043038774121,0.23253256353546903
22,metrics_catboost_14_imputed_winsorized_log_target,2,55,3.602703015156958,2.3727419188632894,0.15279896204058374
23,metrics_catboost_14_imputed_winsorized_log_target,2,60,1.919758255027781,1.3894844912530637,0.6437872153163373
24,metrics_catboost_14_imputed_winsorized_log_target,3,All,2.0546590132889886,1.3565547786693182,0.6306821020186664
25,metrics_catboost_14_imputed_winsorized_log_target,3,10,1.7249535301390324,1.3334948992830304,0.41097699085410866
26,metrics_catboost_14_imputed_winsorized_log_target,3,15,2.254731301137906,1.1393223679537425,0.4220335297562089
27,metrics_catboost_14_imputed_winsorized_log_target,3,20,2.0080551090275085,1.3590142012415363,0.442852461913819
28,metrics_catboost_14_imputed_winsorized_log_target,3,25,1.8516585459327883,1.2291930372021505,0.5673016676284921
29,metrics_catboost_14_imputed_winsorized_log_target,3,30,2.2807686547919883,1.3188414610256611,0.42053538642786925
30,metrics_catboost_14_imputed_winsorized_log_target,3,35,1.5665893807327085,1.1272481410211377,0.5923377262415971
31,metrics_catboost_14_imputed_winsorized_log_target,3,40,2.3965834705529554,1.839201285231447,0.4501529375404135
32,metrics_catboost_14_imputed_winsorized_log_target,3,45,1.489698430857408,0.9907080935742502,0.6889503959699821
33,metrics_catboost_14_imputed_winsorized_log_target,3,50,1.7127109289959712,1.1678862453057806,0.6373426440232047
34,metrics_catboost_14_imputed_winsorized_log_target,3,55,2.1672336073177316,1.7670862755519732,0.2931778507888836
35,metrics_catboost_14_imputed_winsorized_log_target,3,60,2.7540280076297705,1.975990662431832,0.35737945063978527
36,metrics_catboost_14_imputed_winsorized_log_target,4,All,1.9977136375818252,1.3495368756785224,0.6487332737364051
37,metrics_catboost_14_imputed_winsorized_log_target,4,10,3.297686753542392,2.256021199544551,0.2591846002488434
38,metrics_catboost_14_imputed_winsorized_log_target,4,15,1.2179105893376967,0.8660695666928566,0.45704760888177265
39,metrics_catboost_14_imputed_winsorized_log_target,4,20,1.8397729742860887,1.2033815882888759,0.4294115595583694
40,metrics_catboost_14_imputed_winsorized_log_target,4,25,1.4935714898603476,1.0323237078579455,0.6616399859830614
41,metrics_catboost_14_imputed_winsorized_log_target,4,30,1.2915010361443207,1.0444804534462895,0.5640157378562627
42,metrics_catboost_14_imputed_winsorized_log_target,4,35,1.869333741636167,1.166157040029799,0.5783005156587779
43,metrics_catboost_14_imputed_winsorized_log_target,4,40,2.468189561776598,1.9898439826676972,0.3507706600229029
44,metrics_catboost_14_imputed_winsorized_log_target,4,45,2.1474941740081777,1.5333546983002484,0.5114635592274315
45,metrics_catboost_14_imputed_winsorized_log_target,4,50,2.4958321321715387,1.602805283223024,0.4081384784554266
46,metrics_catboost_14_imputed_winsorized_log_target,4,55,2.4243161751366795,1.3169906113471115,0.3035744951053222
47,metrics_catboost_14_imputed_winsorized_log_target,4,60,2.4584160890578177,1.6957161985542304,0.2701707235685591
48,metrics_catboost_14_imputed_winsorized_log_target,5,All,1.921321131800616,1.3562076184169063,0.6472058616464224
49,metrics_catboost_14_imputed_winsorized_log_target,5,10,1.8863022219428127,1.1677116165419348,0.5695459166742336
50,metrics_catboost_14_imputed_winsorized_log_target,5,15,1.3770251362060035,1.0452982611639028,0.4678522054856853
51,metrics_catboost_14_imputed_winsorized_log_target,5,20,1.6904012300313036,1.1908142734245157,0.5524543846184871
52,metrics_catboost_14_imputed_winsorized_log_target,5,25,1.5379284510696536,1.04701059748142,0.4585948925515745
