6448.T;2019-01-01;1559654.0
6448.T;2020-01-01;1351272.0
6448.T;2021-01-01;1302661.0
6448.T;2022-01-01;1404939.0
6448.T;2023-01-01;1671015.0
6448.T;2024-01-01;1258472.148
6457.T;2016-01-01;
6457.T;2017-01-01;
6457.T;2018-01-01;176252.0
6457.T;2019-01-01;179946.0
6457.T;2020-01-01;151288.0
6457.T;2021-01-01;136442.0
6457.T;2022-01-01;179971.0
6457.T;2023-01-01;267125.0
6457.T;2024-01-01;
6471.T;2016-01-01;
6471.T;2017-01-01;
6471.T;2018-01-01;1397000.0
6471.T;2019-01-01;1985000.0
6471.T;2020-01-01;1629000.0
6471.T;2021-01-01;1452000.0
6471.T;2022-01-01;1643000.0
6471.T;2023-01-01;1365000.0
6471.T;2024-01-01;1795000.0
6472.T;2016-01-01;
6472.T;2017-01-01;
6472.T;2018-01-01;
6472.T;2019-01-01;
6472.T;2020-01-01;
6472.T;2021-01-01;
6472.T;2022-01-01;1690000.0
6472.T;2023-01-01;2011395.0
6472.T;2024-01-01;2189792.0
6473.T;2016-01-01;
6473.T;2017-01-01;
6473.T;2018-01-01;
6473.T;2019-01-01;
6473.T;2020-01-01;
6473.T;2021-01-01;
6473.T;2022-01-01;1827000.0
6473.T;2023-01-01;2068000.0
6473.T;2024-01-01;5443000.0
6479.T;2016-01-01;
6479.T;2017-01-01;
6479.T;2018-01-01;
6479.T;2019-01-01;
6479.T;2020-01-01;
6479.T;2021-01-01;2259000.0
6479.T;2022-01-01;2559000.0
6479.T;2023-01-01;3893000.0
6479.T;2024-01-01;
6488.TWO;2016-01-01;
6488.TWO;2017-01-01;
6488.TWO;2018-01-01;
6488.TWO;2019-01-01;
6488.TWO;2020-01-01;
6488.TWO;2021-01-01;
6488.TWO;2022-01-01;352052.82
6488.TWO;2023-01-01;391352.12
6488.TWO;2024-01-01;
6501.T;2016-01-01;
6501.T;2017-01-01;
6501.T;2018-01-01;8430000.0
6501.T;2019-01-01;9510000.0
6501.T;2020-01-01;8250000.0
6501.T;2021-01-01;6610000.0
6501.T;2022-01-01;6910000.0
6501.T;2023-01-01;25860000.0
6501.T;2024-01-01;21800000.0
6503.T;2016-01-01;
6503.T;2017-01-01;
6503.T;2018-01-01;6700000.0
6503.T;2019-01-01;7050000.0
6503.T;2020-01-01;8459000.0
6503.T;2021-01-01;9454000.0
6503.T;2022-01-01;10099000.0
6503.T;2023-01-01;11947000.0
6503.T;2024-01-01;11282000.0
6504.T;2016-01-01;
6504.T;2017-01-01;
6504.T;2018-01-01;
6504.T;2019-01-01;248000.0
6504.T;2020-01-01;1978000.0
6504.T;2021-01-01;1795000.0
6504.T;2022-01-01;1924000.0
6504.T;2023-01-01;2300000.0
6504.T;2024-01-01;
6506.T;2016-01-01;
6506.T;2017-01-01;
6506.T;2018-01-01;
6506.T;2019-01-01;517080.0
6506.T;2020-01-01;463910.0
6506.T;2021-01-01;1183564.0
6506.T;2022-01-01;1654881.0
6506.T;2023-01-01;2099359.0
6506.T;2024-01-01;
6526.T;2016-01-01;
6526.T;2017-01-01;
6526.T;2018-01-01;
6526.T;2019-01-01;
6526.T;2020-01-01;
6526.T;2021-01-01;
6526.T;2022-01-01;
6526.T;2023-01-01;500316.0
6526.T;2024-01-01;339024.0
6586.T;2016-01-01;
6586.T;2017-01-01;
6586.T;2018-01-01;
6586.T;2019-01-01;77781.0
6586.T;2020-01-01;521468.0
6586.T;2021-01-01;558566.0
6586.T;2022-01-01;2393877.0
6586.T;2023-01-01;2366229.0
6586.T;2024-01-01;1283190.0
6592.T;2016-01-01;
6592.T;2017-01-01;
6592.T;2018-01-01;
6592.T;2019-01-01;
6592.T;2020-01-01;
6592.T;2021-01-01;734374.0
6592.T;2022-01-01;933752.0
6592.T;2023-01-01;560191.0
6592.T;2024-01-01;
6594.T;2016-01-01;
6594.T;2017-01-01;
6594.T;2018-01-01;
6594.T;2019-01-01;
6594.T;2020-01-01;
6594.T;2021-01-01;2121000.0
6594.T;2022-01-01;4066000.0
6594.T;2023-01-01;5814000.0
6594.T;2024-01-01;5552000.0
6618.HK;2016-01-01;27940.31
6618.HK;2017-01-01;27940.31
6618.HK;2018-01-01;27940.31
6618.HK;2019-01-01;27940.31
6618.HK;2020-01-01;27940.31
6618.HK;2021-01-01;27940.31
6618.HK;2022-01-01;27940.31
6618.HK;2023-01-01;27940.31
6618.HK;2024-01-01;27940.31
6645.T;2016-01-01;
6645.T;2017-01-01;
6645.T;2018-01-01;1701492.0
6645.T;2019-01-01;2275908.0
6645.T;2020-01-01;1194191.0
6645.T;2021-01-01;939968.0
6645.T;2022-01-01;1276671.0
6645.T;2023-01-01;1419082.0
6645.T;2024-01-01;2169811.0
6669.TW;2016-01-01;
6669.TW;2017-01-01;
6669.TW;2018-01-01;
6669.TW;2019-01-01;4.04
6669.TW;2020-01-01;14.95
6669.TW;2021-01-01;1848446.65
6669.TW;2022-01-01;1408286.77
6669.TW;2023-01-01;972236.09
6669.TW;2024-01-01;
6674.T;2016-01-01;
6674.T;2017-01-01;
6674.T;2018-01-01;
6674.T;2019-01-01;
6674.T;2020-01-01;
6674.T;2021-01-01;
6674.T;2022-01-01;471173.0
6674.T;2023-01-01;523813.0
6674.T;2024-01-01;560749.0
6701.T;2016-01-01;
6701.T;2017-01-01;
6701.T;2018-01-01;
6701.T;2019-01-01;
6701.T;2020-01-01;
6701.T;2021-01-01;3444773.0
6701.T;2022-01-01;3439000.0
6701.T;2023-01-01;3795309.163
6701.T;2024-01-01;3777581.688
6702.T;2016-01-01;
6702.T;2017-01-01;
6702.T;2018-01-01;2169000.0
6702.T;2019-01-01;1840000.0
6702.T;2020-01-01;1551000.0
6702.T;2021-01-01;1192000.0
6702.T;2022-01-01;1304000.0
6702.T;2023-01-01;1361000.0
6702.T;2024-01-01;1086000.0
6703.T;2016-01-01;
6703.T;2017-01-01;
6703.T;2018-01-01;
6703.T;2019-01-01;641000.0
6703.T;2020-01-01;619000.0
6703.T;2021-01-01;650000.0
6703.T;2022-01-01;735000.0
6703.T;2023-01-01;737000.0
6703.T;2024-01-01;765000.0
6707.T;2016-01-01;
6707.T;2017-01-01;
6707.T;2018-01-01;
6707.T;2019-01-01;
6707.T;2020-01-01;
6707.T;2021-01-01;204823.0
6707.T;2022-01-01;
6707.T;2023-01-01;230458.0
6707.T;2024-01-01;
6723.T;2016-01-01;
6723.T;2017-01-01;
6723.T;2018-01-01;1537872.0
6723.T;2019-01-01;1398469.0
6723.T;2020-01-01;1554199.0
6723.T;2021-01-01;2234587.0
6723.T;2022-01-01;1842705.0
6723.T;2023-01-01;1428994.0
6723.T;2024-01-01;1181824.0
6724.T;2016-01-01;
6724.T;2017-01-01;
6724.T;2018-01-01;
6724.T;2019-01-01;1141000.0
6724.T;2020-01-01;1064000.0
6724.T;2021-01-01;928000.0
6724.T;2022-01-01;932000.0
6724.T;2023-01-01;980000.0
6724.T;2024-01-01;948000.0
6740.T;2016-01-01;
6740.T;2017-01-01;
6740.T;2018-01-01;
6740.T;2019-01-01;
6740.T;2020-01-01;
6740.T;2021-01-01;
6740.T;2022-01-01;720711.0
6740.T;2023-01-01;704210.0
6740.T;2024-01-01;590495.0
6752.T;2016-01-01;
6752.T;2017-01-01;
6752.T;2018-01-01;12940000.0
6752.T;2019-01-01;13950000.0
6752.T;2020-01-01;18050000.0
6752.T;2021-01-01;16560000.0
6752.T;2022-01-01;14114032.0
6752.T;2023-01-01;21542522.0
6752.T;2024-01-01;21954000.0
6753.T;2016-01-01;
6753.T;2017-01-01;
6753.T;2018-01-01;4350000.0
6753.T;2019-01-01;3305000.0
6753.T;2020-01-01;3184000.0
6753.T;2021-01-01;3762000.0
6753.T;2022-01-01;3559000.0
6753.T;2023-01-01;3232000.0
6753.T;2024-01-01;2480000.0
6754.T;2016-01-01;
6754.T;2017-01-01;
6754.T;2018-01-01;
6754.T;2019-01-01;
6754.T;2020-01-01;26078.0
6754.T;2021-01-01;26756.0
6754.T;2022-01-01;60151.0
6754.T;2023-01-01;59771.0
6754.T;2024-01-01;48116.0
6758.T;2016-01-01;
6758.T;2017-01-01;
6758.T;2018-01-01;
6758.T;2019-01-01;4233000.0
6758.T;2020-01-01;3316000.0
6758.T;2021-01-01;3791000.0
6758.T;2022-01-01;3810000.0
6758.T;2023-01-01;6208000.0
6758.T;2024-01-01;4787000.0
6762.T;2016-01-01;
6762.T;2017-01-01;
6762.T;2018-01-01;
6762.T;2019-01-01;
6762.T;2020-01-01;6255214.0
6762.T;2021-01-01;6501648.0
6762.T;2022-01-01;8740800.0
6762.T;2023-01-01;9607890.0
6762.T;2024-01-01;8527986.0
6770.T;2016-01-01;
6770.T;2017-01-01;
6770.T;2018-01-01;
6770.T;2019-01-01;
6770.T;2020-01-01;
6770.T;2021-01-01;1792319.0
6770.T;2022-01-01;1945758.0
6770.T;2023-01-01;2262210.0
6770.T;2024-01-01;2425887.0
6770.TW;2016-01-01;
6770.TW;2017-01-01;
6770.TW;2018-01-01;
6770.TW;2019-01-01;
6770.TW;2020-01-01;
6770.TW;2021-01-01;
6770.TW;2022-01-01;67098.0
6770.TW;2023-01-01;57194.0
6770.TW;2024-01-01;
6781.TW;2016-01-01;
6781.TW;2017-01-01;
6781.TW;2018-01-01;
6781.TW;2019-01-01;
6781.TW;2020-01-01;
6781.TW;2021-01-01;
6781.TW;2022-01-01;79685.12
6781.TW;2023-01-01;47490.0
6781.TW;2024-01-01;210041.0
6806.T;2016-01-01;116710.0
6806.T;2017-01-01;116710.0
6806.T;2018-01-01;116710.0
6806.T;2019-01-01;116710.0
6806.T;2020-01-01;116710.0
6806.T;2021-01-01;116710.0
6806.T;2022-01-01;116710.0
6806.T;2023-01-01;116710.0
6806.T;2024-01-01;116710.0
6807.T;2016-01-01;
6807.T;2017-01-01;
6807.T;2018-01-01;
6807.T;2019-01-01;
6807.T;2020-01-01;
6807.T;2021-01-01;
6807.T;2022-01-01;810000.0
6807.T;2023-01-01;740000.0
6807.T;2024-01-01;750000.0
6841.T;2016-01-01;
6841.T;2017-01-01;
6841.T;2018-01-01;185424.0
6841.T;2019-01-01;192606.0
6841.T;2020-01-01;204683.0
6841.T;2021-01-01;197858.0
6841.T;2022-01-01;225275.0
6841.T;2023-01-01;272104.0
6841.T;2024-01-01;274575.0
6845.T;2016-01-01;
6845.T;2017-01-01;
6845.T;2018-01-01;
6845.T;2019-01-01;355100.0
6845.T;2020-01-01;319100.0
6845.T;2021-01-01;308200.0
6845.T;2022-01-01;413200.0
6845.T;2023-01-01;496800.0
6845.T;2024-01-01;435258.0
6856.T;2016-01-01;421440.0
6856.T;2017-01-01;421440.0
6856.T;2018-01-01;421440.0
6856.T;2019-01-01;421440.0
6856.T;2020-01-01;421440.0
6856.T;2021-01-01;421440.0
6856.T;2022-01-01;421440.0
6856.T;2023-01-01;421440.0
6856.T;2024-01-01;421440.0
6857.T;2016-01-01;
6857.T;2017-01-01;
6857.T;2018-01-01;
6857.T;2019-01-01;489530.0
6857.T;2020-01-01;400460.0
6857.T;2021-01-01;482020.0
6857.T;2022-01-01;671610.0
6857.T;2023-01-01;966740.0
6857.T;2024-01-01;881840.0
6869.T;2016-01-01;
6869.T;2017-01-01;
6869.T;2018-01-01;
6869.T;2019-01-01;
6869.T;2020-01-01;
6869.T;2021-01-01;
6869.T;2022-01-01;132399.0
6869.T;2023-01-01;202046.0
6869.T;2024-01-01;190948.0
688063.SS;2016-01-01;
688063.SS;2017-01-01;
688063.SS;2018-01-01;
688063.SS;2019-01-01;
688063.SS;2020-01-01;
688063.SS;2021-01-01;
688063.SS;2022-01-01;155308.85
688063.SS;2023-01-01;63472.08
688063.SS;2024-01-01;91140.77
688111.SS;2016-01-01;
688111.SS;2017-01-01;
688111.SS;2018-01-01;
688111.SS;2019-01-01;
688111.SS;2020-01-01;
688111.SS;2021-01-01;
688111.SS;2022-01-01;
688111.SS;2023-01-01;11077.31
688111.SS;2024-01-01;11190.71
688223.SS;2016-01-01;
688223.SS;2017-01-01;
688223.SS;2018-01-01;
688223.SS;2019-01-01;
688223.SS;2020-01-01;
688223.SS;2021-01-01;
688223.SS;2022-01-01;
688223.SS;2023-01-01;25854100.0
688223.SS;2024-01-01;25633900.0
688235.SS;2016-01-01;
688235.SS;2017-01-01;
688235.SS;2018-01-01;
688235.SS;2019-01-01;
688235.SS;2020-01-01;
688235.SS;2021-01-01;228616.0
688235.SS;2022-01-01;140499.0
688235.SS;2023-01-01;333844.0
688235.SS;2024-01-01;505006.0
688561.SS;2016-01-01;
688561.SS;2017-01-01;
688561.SS;2018-01-01;
688561.SS;2019-01-01;
688561.SS;2020-01-01;
688561.SS;2021-01-01;
688561.SS;2022-01-01;
688561.SS;2023-01-01;197.5
688561.SS;2024-01-01;19916.52
6902.T;2016-01-01;
6902.T;2017-01-01;
6902.T;2018-01-01;
6902.T;2019-01-01;
6902.T;2020-01-01;
6902.T;2021-01-01;9487000.0
6902.T;2022-01-01;10642000.0
6902.T;2023-01-01;9930000.0
6902.T;2024-01-01;
6925.T;2016-01-01;
6925.T;2017-01-01;
6925.T;2018-01-01;
6925.T;2019-01-01;
6925.T;2020-01-01;502654.0
6925.T;2021-01-01;394197.0
6925.T;2022-01-01;405712.0
6925.T;2023-01-01;384102.0
6925.T;2024-01-01;
6952.T;2016-01-01;
6952.T;2017-01-01;
6952.T;2018-01-01;
6952.T;2019-01-01;435254.4
6952.T;2020-01-01;415057.8
6952.T;2021-01-01;293400.7
6952.T;2022-01-01;358451.2
6952.T;2023-01-01;360983.4
6952.T;2024-01-01;344491.8
6954.T;2016-01-01;
6954.T;2017-01-01;
6954.T;2018-01-01;
6954.T;2019-01-01;684585.69
6954.T;2020-01-01;482905.55
6954.T;2021-01-01;1245114.49
6954.T;2022-01-01;1874562.85
6954.T;2023-01-01;2221918.0
6954.T;2024-01-01;1525973.0
6963.T;2016-01-01;
6963.T;2017-01-01;
6963.T;2018-01-01;
6963.T;2019-01-01;
6963.T;2020-01-01;
6963.T;2021-01-01;
6963.T;2022-01-01;807848.0
6963.T;2023-01-01;882689.0
6963.T;2024-01-01;718101.0
6965.T;2016-01-01;
6965.T;2017-01-01;
6965.T;2018-01-01;
6965.T;2019-01-01;
6965.T;2020-01-01;361786.0
6965.T;2021-01-01;356721.0
6965.T;2022-01-01;408044.0
6965.T;2023-01-01;404124.0
6965.T;2024-01-01;
6967.T;2016-01-01;
6967.T;2017-01-01;
6967.T;2018-01-01;
6967.T;2019-01-01;
6967.T;2020-01-01;
6967.T;2021-01-01;686905.0
6967.T;2022-01-01;197317.0
6967.T;2023-01-01;188469.0
6967.T;2024-01-01;163604.0
6971.T;2016-01-01;
6971.T;2017-01-01;3807860.0
6971.T;2018-01-01;3718703.0
6971.T;2019-01-01;3645685.0
6971.T;2020-01-01;3501568.0
6971.T;2021-01-01;3615475.0
6971.T;2022-01-01;3733195.0
6971.T;2023-01-01;3540146.0
6971.T;2024-01-01;2575525.0
6976.T;2016-01-01;
6976.T;2017-01-01;
6976.T;2018-01-01;328000.0
6976.T;2019-01-01;345000.0
6976.T;2020-01-01;311000.0
6976.T;2021-01-01;392102.0
6976.T;2022-01-01;379879.0
6976.T;2023-01-01;482072.0
6976.T;2024-01-01;601000.0
6981.T;2016-01-01;
6981.T;2017-01-01;
6981.T;2018-01-01;
6981.T;2019-01-01;3380000.0
6981.T;2020-01-01;2481000.0
6981.T;2021-01-01;2292000.0
6981.T;2022-01-01;2530000.0
6981.T;2023-01-01;2514000.0
6981.T;2024-01-01;2148000.0
6988.T;2016-01-01;
6988.T;2017-01-01;
6988.T;2018-01-01;396698.0
6988.T;2019-01-01;389128.0
6988.T;2020-01-01;325581.0
6988.T;2021-01-01;499853.0
6988.T;2022-01-01;654290.0
6988.T;2023-01-01;1562000.0
6988.T;2024-01-01;1510000.0
6995.T;2016-01-01;
6995.T;2017-01-01;
6995.T;2018-01-01;
6995.T;2019-01-01;216782.0
6995.T;2020-01-01;442120.0
6995.T;2021-01-01;401596.0
6995.T;2022-01-01;410344.0
6995.T;2023-01-01;404609.0
6995.T;2024-01-01;375740.0
6996.T;2016-01-01;
6996.T;2017-01-01;
6996.T;2018-01-01;
6996.T;2019-01-01;
6996.T;2020-01-01;
6996.T;2021-01-01;
6996.T;2022-01-01;839214.0
6996.T;2023-01-01;785126.0
6996.T;2024-01-01;777485.0
7010.SE;2016-01-01;445614.0
7010.SE;2017-01-01;445614.0
7010.SE;2018-01-01;445614.0
7010.SE;2019-01-01;445614.0
7010.SE;2020-01-01;445614.0
7010.SE;2021-01-01;445614.0
7010.SE;2022-01-01;445614.0
7010.SE;2023-01-01;445614.0
7010.SE;2024-01-01;445614.0
7011.T;2016-01-01;
7011.T;2017-01-01;
7011.T;2018-01-01;
7011.T;2019-01-01;
7011.T;2020-01-01;5298000.0
7011.T;2021-01-01;4935000.0
7011.T;2022-01-01;4819000.0
7011.T;2023-01-01;4907000.0
7011.T;2024-01-01;7371000.0
7012.T;2016-01-01;
7012.T;2017-01-01;
7012.T;2018-01-01;
7012.T;2019-01-01;
7012.T;2020-01-01;1940483.0
7012.T;2021-01-01;1464830.0
7012.T;2022-01-01;2393525.0
7012.T;2023-01-01;2791420.0
7012.T;2024-01-01;3829334.0
7013.T;2016-01-01;
7013.T;2017-01-01;
7013.T;2018-01-01;
7013.T;2019-01-01;
7013.T;2020-01-01;4930000.0
7013.T;2021-01-01;4075000.0
7013.T;2022-01-01;4197000.0
7013.T;2023-01-01;4665000.0
7013.T;2024-01-01;5130000.0
7030.SE;2016-01-01;
7030.SE;2017-01-01;
7030.SE;2018-01-01;
7030.SE;2019-01-01;
7030.SE;2020-01-01;
7030.SE;2021-01-01;114590.729
7030.SE;2022-01-01;167891.0
7030.SE;2023-01-01;97893.46
7030.SE;2024-01-01;
7167.T;2016-01-01;
7167.T;2017-01-01;
7167.T;2018-01-01;
7167.T;2019-01-01;
7167.T;2020-01-01;
7167.T;2021-01-01;
7167.T;2022-01-01;
7167.T;2023-01-01;6267.0
7167.T;2024-01-01;8147.0
7180.T;2016-01-01;
7180.T;2017-01-01;
7180.T;2018-01-01;
7180.T;2019-01-01;23980.0
7180.T;2020-01-01;25908.0
7180.T;2021-01-01;26810.0
7180.T;2022-01-01;22731.0
7180.T;2023-01-01;19329.0
7180.T;2024-01-01;21152.0
7181.T;2016-01-01;
7181.T;2017-01-01;
7181.T;2018-01-01;
7181.T;2019-01-01;
7181.T;2020-01-01;3812.3
7181.T;2021-01-01;2525.4
7181.T;2022-01-01;3336.9
7181.T;2023-01-01;3064.6
7181.T;2024-01-01;2274.9
7182.T;2016-01-01;
7182.T;2017-01-01;
7182.T;2018-01-01;
7182.T;2019-01-01;39095.0
7182.T;2020-01-01;42174.0
7182.T;2021-01-01;34802.0
7182.T;2022-01-01;42165.0
7182.T;2023-01-01;37971.0
7182.T;2024-01-01;41128.0
7186.T;2016-01-01;
7186.T;2017-01-01;
7186.T;2018-01-01;
7186.T;2019-01-01;
7186.T;2020-01-01;50827.0
7186.T;2021-01-01;52708.0
7186.T;2022-01-01;49904.0
7186.T;2023-01-01;48619.0
7186.T;2024-01-01;54520.0
7201.T;2016-01-01;
7201.T;2017-01-01;
7201.T;2018-01-01;
7201.T;2019-01-01;17476000.0
7201.T;2020-01-01;15620000.0
7201.T;2021-01-01;12726000.0
7201.T;2022-01-01;10002000.0
7201.T;2023-01-01;11840000.0
7201.T;2024-01-01;12012000.0
7202.T;2016-01-01;
7202.T;2017-01-01;
7202.T;2018-01-01;
7202.T;2019-01-01;
7202.T;2020-01-01;
7202.T;2021-01-01;4161451.0
7202.T;2022-01-01;4903215.0
7202.T;2023-01-01;6006103.0
7202.T;2024-01-01;6765119.0
7203.T;2016-01-01;
7203.T;2017-01-01;
7203.T;2018-01-01;61190000.0
7203.T;2019-01-01;63290000.0
7203.T;2020-01-01;88800000.0
7203.T;2021-01-01;91970000.0
7203.T;2022-01-01;107760000.0
7203.T;2023-01-01;116070000.0
7203.T;2024-01-01;123800000.0
7205.T;2016-01-01;
7205.T;2017-01-01;
7205.T;2018-01-01;
7205.T;2019-01-01;3467000.0
7205.T;2020-01-01;3659000.0
7205.T;2021-01-01;1780000.0
7205.T;2022-01-01;
7205.T;2023-01-01;4995000.0
7205.T;2024-01-01;
7211.T;2016-01-01;
7211.T;2017-01-01;
7211.T;2018-01-01;5855000.0
7211.T;2019-01-01;6900000.0
7211.T;2020-01-01;6331000.0
7211.T;2021-01-01;4043000.0
7211.T;2022-01-01;5495000.0
7211.T;2023-01-01;6806000.0
7211.T;2024-01-01;7890000.0
7240.T;2016-01-01;
7240.T;2017-01-01;
7240.T;2018-01-01;
7240.T;2019-01-01;
7240.T;2020-01-01;
7240.T;2021-01-01;204000.0
7240.T;2022-01-01;2012000.0
7240.T;2023-01-01;2005000.0
7240.T;2024-01-01;1915000.0
7259.T;2016-01-01;
7259.T;2017-01-01;
7259.T;2018-01-01;
7259.T;2019-01-01;
7259.T;2020-01-01;10905462.0
7259.T;2021-01-01;10666463.0
7259.T;2022-01-01;11373619.0
7259.T;2023-01-01;10736420.0
7259.T;2024-01-01;11177441.0
7261.T;2016-01-01;
7261.T;2017-01-01;
7261.T;2018-01-01;4518000.0
7261.T;2019-01-01;4524000.0
7261.T;2020-01-01;4570000.0
7261.T;2021-01-01;3600000.0
7261.T;2022-01-01;3374000.0
7261.T;2023-01-01;3773000.0
7261.T;2024-01-01;3924000.0
7270.T;2016-01-01;
7270.T;2017-01-01;
7270.T;2018-01-01;7251192.0
7270.T;2019-01-01;1703682.0
7270.T;2020-01-01;6181341.0
7270.T;2021-01-01;5136697.0
7270.T;2022-01-01;4339656.0
7270.T;2023-01-01;5018874.0
7270.T;2024-01-01;5861321.0
7272.T;2016-01-01;
7272.T;2017-01-01;
7272.T;2018-01-01;3531412.0
7272.T;2019-01-01;3522932.0
7272.T;2020-01-01;3115239.0
7272.T;2021-01-01;4602716.0
7272.T;2022-01-01;5087022.0
7272.T;2023-01-01;4949388.0
7272.T;2024-01-01;
7282.T;2016-01-01;
7282.T;2017-01-01;
7282.T;2018-01-01;
7282.T;2019-01-01;
7282.T;2020-01-01;2229000.0
7282.T;2021-01-01;818000.0
7282.T;2022-01-01;1381000.0
7282.T;2023-01-01;2093000.0
7282.T;2024-01-01;
7337.T;2016-01-01;
7337.T;2017-01-01;
7337.T;2018-01-01;
7337.T;2019-01-01;13261.7
7337.T;2020-01-01;14098.5
7337.T;2021-01-01;13661.0
7337.T;2022-01-01;14815.7
7337.T;2023-01-01;12112.3
7337.T;2024-01-01;9050.9
7453.T;2016-01-01;
7453.T;2017-01-01;
7453.T;2018-01-01;
7453.T;2019-01-01;
7453.T;2020-01-01;
7453.T;2021-01-01;897685.0
7453.T;2022-01-01;998450.0
7453.T;2023-01-01;1244281.0
7453.T;2024-01-01;
7532.T;2016-01-01;
7532.T;2017-01-01;
7532.T;2018-01-01;2587904.0
7532.T;2019-01-01;3598131.0
7532.T;2020-01-01;4496356.0
7532.T;2021-01-01;4604147.0
7532.T;2022-01-01;4929048.0
7532.T;2023-01-01;5063387.0
7532.T;2024-01-01;5392947.0
7649.T;2016-01-01;
7649.T;2017-01-01;
7649.T;2018-01-01;
7649.T;2019-01-01;
7649.T;2020-01-01;
7649.T;2021-01-01;
7649.T;2022-01-01;1562062.0
7649.T;2023-01-01;1601452.0
7649.T;2024-01-01;
7701.T;2016-01-01;
7701.T;2017-01-01;
7701.T;2018-01-01;
7701.T;2019-01-01;457000.0
7701.T;2020-01-01;459000.0
7701.T;2021-01-01;447000.0
7701.T;2022-01-01;484000.0
7701.T;2023-01-01;560000.0
7701.T;2024-01-01;532000.0
7731.T;2016-01-01;
7731.T;2017-01-01;
7731.T;2018-01-01;745127.0
7731.T;2019-01-01;798990.0
7731.T;2020-01-01;725837.0
7731.T;2021-01-01;438434.0
7731.T;2022-01-01;544185.0
7731.T;2023-01-01;428226.0
7731.T;2024-01-01;
7733.T;2016-01-01;
7733.T;2017-01-01;
7733.T;2018-01-01;
7733.T;2019-01-01;413218.0
7733.T;2020-01-01;393385.0
7733.T;2021-01-01;386641.0
7733.T;2022-01-01;459989.0
7733.T;2023-01-01;532611.0
7733.T;2024-01-01;528598.0
7735.T;2016-01-01;
7735.T;2017-01-01;
7735.T;2018-01-01;
7735.T;2019-01-01;482000.0
7735.T;2020-01-01;391000.0
7735.T;2021-01-01;366000.0
7735.T;2022-01-01;484000.0
7735.T;2023-01-01;570000.0
7735.T;2024-01-01;650000.0
7741.T;2016-01-01;567000.0
7741.T;2017-01-01;567000.0
7741.T;2018-01-01;567000.0
7741.T;2019-01-01;567000.0
7741.T;2020-01-01;567000.0
7741.T;2021-01-01;567000.0
7741.T;2022-01-01;567000.0
7741.T;2023-01-01;567000.0
7741.T;2024-01-01;567000.0
7747.T;2016-01-01;
7747.T;2017-01-01;
7747.T;2018-01-01;
7747.T;2019-01-01;
7747.T;2020-01-01;
7747.T;2021-01-01;
7747.T;2022-01-01;49490.0
7747.T;2023-01-01;92610.0
7747.T;2024-01-01;95762.0
7751.T;2016-01-01;
7751.T;2017-01-01;
7751.T;2018-01-01;
7751.T;2019-01-01;
7751.T;2020-01-01;
7751.T;2021-01-01;
7751.T;2022-01-01;3519000.0
7751.T;2023-01-01;2903022.0
7751.T;2024-01-01;3200909.0
7752.T;2016-01-01;
7752.T;2017-01-01;
7752.T;2018-01-01;746000.0
7752.T;2019-01-01;761000.0
7752.T;2020-01-01;1177000.0
7752.T;2021-01-01;955000.0
7752.T;2022-01-01;924000.0
7752.T;2023-01-01;992000.0
7752.T;2024-01-01;865000.0
7762.T;2016-01-01;
7762.T;2017-01-01;
7762.T;2018-01-01;
7762.T;2019-01-01;572601.0
7762.T;2020-01-01;407620.0
7762.T;2021-01-01;284604.0
7762.T;2022-01-01;435252.0
7762.T;2023-01-01;933503.0
7762.T;2024-01-01;632636.0
7780.T;2016-01-01;
7780.T;2017-01-01;
7780.T;2018-01-01;
7780.T;2019-01-01;
7780.T;2020-01-01;
7780.T;2021-01-01;
7780.T;2022-01-01;80690.0
7780.T;2023-01-01;120840.0
7780.T;2024-01-01;138270.0
7832.T;2016-01-01;
7832.T;2017-01-01;
7832.T;2018-01-01;
7832.T;2019-01-01;
7832.T;2020-01-01;
7832.T;2021-01-01;
7832.T;2022-01-01;
7832.T;2023-01-01;576512.0
7832.T;2024-01-01;636698.0
7911.T;2016-01-01;
7911.T;2017-01-01;
7911.T;2018-01-01;
7911.T;2019-01-01;
7911.T;2020-01-01;
7911.T;2021-01-01;
7911.T;2022-01-01;3574000.0
7911.T;2023-01-01;3394000.0
7911.T;2024-01-01;3153000.0
7912.T;2016-01-01;
7912.T;2017-01-01;
7912.T;2018-01-01;3315000.0
7912.T;2019-01-01;3230000.0
7912.T;2020-01-01;2920000.0
7912.T;2021-01-01;2720000.0
7912.T;2022-01-01;2700000.0
7912.T;2023-01-01;2750000.0
7912.T;2024-01-01;2650000.0
7936.T;2016-01-01;
7936.T;2017-01-01;
7936.T;2018-01-01;635069.0
7936.T;2019-01-01;630395.0
7936.T;2020-01-01;492022.0
7936.T;2021-01-01;564546.0
7936.T;2022-01-01;675053.0
7936.T;2023-01-01;596452.0
7936.T;2024-01-01;
7947.T;2016-01-01;
7947.T;2017-01-01;
7947.T;2018-01-01;
7947.T;2019-01-01;
7947.T;2020-01-01;
7947.T;2021-01-01;
7947.T;2022-01-01;412217.0
7947.T;2023-01-01;371451.0
7947.T;2024-01-01;
7951.T;2016-01-01;
7951.T;2017-01-01;
7951.T;2018-01-01;437000.0
7951.T;2019-01-01;481000.0
7951.T;2020-01-01;486000.0
7951.T;2021-01-01;396000.0
7951.T;2022-01-01;414000.0
7951.T;2023-01-01;386000.0
