,model_name,fold,sector,rmse,mae,r2
0,catboost_baseline,1,All,25255971.211411923,6874193.101104783,0.11784332326807367
1,catboost_baseline,1,10,59000293.76586518,27887778.52739478,0.04474489909362722
2,catboost_baseline,1,15,5891023.666553826,4685102.352140909,-1.2258573104840216
3,catboost_baseline,1,20,6956923.386745962,4562728.182279215,-2.440781081295064
4,catboost_baseline,1,25,17423058.90322947,9115103.551094955,0.4251347589163753
5,catboost_baseline,1,30,40437333.47836198,13138997.785174038,0.2386075606397734
6,catboost_baseline,1,35,5804665.367098109,4182950.5573474145,-2.9834001915432387
7,catboost_baseline,1,40,44307063.78202818,6395457.605431886,0.015495085386498242
8,catboost_baseline,1,45,5429304.033671321,3778017.4837876884,-0.9261583748829161
9,catboost_baseline,1,50,8359932.660969956,6244248.853977711,-37.82751085978452
10,catboost_baseline,1,55,12517466.317537915,10225924.975348517,-5.946416589520328
11,catboost_baseline,1,60,7162089.289036808,5258483.704942509,-296.37489950140986
12,catboost_baseline,2,All,9814818.864662167,6286419.242117597,-2.5107959248755245
13,catboost_baseline,2,10,14607743.493130736,11361454.272016257,-2.3929395189577556
14,catboost_baseline,2,15,6584714.815988966,4795446.004695805,-0.7657101447203136
15,catboost_baseline,2,20,11367463.398925867,6101965.900182334,-20.34724702711893
16,catboost_baseline,2,25,7990429.602612215,5794016.0875964565,-3.767926771812771
17,catboost_baseline,2,30,14045662.924710771,8567540.296829693,-0.06915430550193169
18,catboost_baseline,2,35,5470996.572387999,3454384.5377663267,-8.00101337627063
19,catboost_baseline,2,40,9286960.224603202,6041228.2266431255,-1160.0044101166643
20,catboost_baseline,2,45,8551568.212006574,5311805.837264359,-7.974562539121013
21,catboost_baseline,2,50,10333222.20735728,7191478.662324042,-132.2614868431914
22,catboost_baseline,2,55,13013512.300755003,11030311.933237737,-33.47540251875151
23,catboost_baseline,2,60,10122412.626519583,7728657.822326646,-137.19931948521713
24,catboost_baseline,3,All,15072109257.710045,322098575.01166195,-0.00044628730221751844
25,catboost_baseline,3,10,5182201.423400073,3464216.337536641,-0.017419498699768665
26,catboost_baseline,3,15,8058313.534136236,4012957.756088129,-0.044556529418196655
27,catboost_baseline,3,20,33149420227.55179,1546670852.8325753,-0.002170643159164376
28,catboost_baseline,3,25,19712365.21258061,3686319.166934087,0.00022493561981185017
29,catboost_baseline,3,30,3636823.854771652,2673837.7230477375,0.05756940875774519
30,catboost_baseline,3,35,2271693.2776799947,2186657.488713131,-7.933644982442496
31,catboost_baseline,3,40,2611057.285352868,2588712.7895085253,-54.58778295306562
32,catboost_baseline,3,45,3098841.5822494626,2486977.711045214,-0.27395417596591765
33,catboost_baseline,3,50,2547305.9129114784,2328174.2384010814,-0.9641538301013888
34,catboost_baseline,3,55,2471006.149458582,2215634.2457552473,-1.6321761688658887
35,catboost_baseline,3,60,2621558.7070978293,2597976.231661714,-4.891413854535139
36,catboost_baseline,4,All,20325149.19420071,18952095.682310957,-7.793293015732804
37,catboost_baseline,4,10,21327924.476988375,20273958.253706757,-21.236733931195868
38,catboost_baseline,4,15,19566357.87809654,18694466.977464948,-16.936111583726568
39,catboost_baseline,4,20,20614280.444344644,18874930.29790958,-58.88590489891851
40,catboost_baseline,4,25,17571735.00519157,17112050.376566872,-3.7774643007571056
41,catboost_baseline,4,30,21046873.0581095,18087164.41055885,-0.4512484372597043
42,catboost_baseline,4,35,20104619.941440355,18605425.4457081,-46.50699606276676
43,catboost_baseline,4,40,20321952.28108272,19233594.394547828,-4442.75994972846
44,catboost_baseline,4,45,18090903.357712917,17483469.41775515,-34.86697614605351
45,catboost_baseline,4,50,23123935.69552668,22035674.919561006,-984.5292617689084
46,catboost_baseline,4,55,25427684.732590076,24301600.271010797,-117.31430567811327
47,catboost_baseline,4,60,21708483.917426843,20323408.834609535,-8682.815369390373
48,catboost_baseline,5,All,11268447.762205722,6374102.086656976,-1.6628941327701487
49,catboost_baseline,5,10,6960403.033543733,5515815.994376141,-1.0226169833284535
50,catboost_baseline,5,15,12673782.175280998,7942135.031267084,-1.6318059376456633
51,catboost_baseline,5,20,10921410.492825018,6321729.782101452,-1.8896771637202776
52,catboost_baseline,5,25,13193179.724675613,6506274.80231601,-4.9892044521330785
53,catboost_baseline,5,30,17887548.299053945,7811294.206707479,0.09988911960042979
54,catboost_baseline,5,35,6709086.381435197,4229396.859388329,-0.530530771818108
55,catboost_baseline,5,40,7778716.181450842,4960712.263004803,-1204.4986976010819
56,catboost_baseline,5,45,11011381.533141524,5749494.101721055,-13.987288806517455
57,catboost_baseline,5,50,7718286.317543116,5594098.385004849,-84.57244265490144
58,catboost_baseline,5,55,11840936.97517866,9742113.137660267,-13.34623251980361
59,catboost_baseline,5,60,8356264.611748553,6101674.13207651,-786.7837997408869
