,model_name,fold,sector,rmse,mae,r2
0,catboost_baseline,1,All,25251258.335071333,4800619.507570093,0.11817252125393807
1,catboost_baseline,1,10,60369352.91208739,26764338.100513496,-0.00010145449254195249
2,catboost_baseline,1,15,3846619.1967692543,2909035.5119246845,0.0509826012574387
3,catboost_baseline,1,20,4068043.6208629534,2508012.691008603,-0.17650506847455105
4,catboost_baseline,1,25,17712634.567958403,7590379.450804891,0.405867149591167
5,catboost_baseline,1,30,42518127.91587004,12206611.879226848,0.15823316836230572
6,catboost_baseline,1,35,3056710.8488236605,2186276.6101030335,-0.1046082442913534
7,catboost_baseline,1,40,44403141.36172063,4146531.897666781,0.011220759948243897
8,catboost_baseline,1,45,3445798.450034071,2387821.5738769216,0.22413991176629888
9,catboost_baseline,1,50,4222379.063345325,3164749.6599300834,-8.904862026847916
10,catboost_baseline,1,55,6593161.5828163605,4876066.787835928,-0.9271494753040612
11,catboost_baseline,1,60,2595235.8911787565,1999130.7274050561,-38.04617745103369
12,catboost_baseline,2,All,34269485.11125159,33897813.50467807,-41.80122177725774
13,catboost_baseline,2,10,34801302.22204973,34061731.68050961,-18.25754138350638
14,catboost_baseline,2,15,32282540.872227356,32055275.483825274,-41.44053896493367
15,catboost_baseline,2,20,35291404.54505466,34692940.09828754,-204.7560588253182
16,catboost_baseline,2,25,33417690.448853813,33253797.516509235,-82.39541630581124
17,catboost_baseline,2,30,31725678.58622524,30539227.636634048,-4.454786359239506
18,catboost_baseline,2,35,33875123.051176175,33843394.701993346,-344.0803935299493
19,catboost_baseline,2,40,35291669.5394422,35163511.59793675,-16765.06348803648
20,catboost_baseline,2,45,34583437.33109908,34210226.01254146,-145.77702239791967
21,catboost_baseline,2,50,36040747.28030795,35924402.91572699,-1620.1406344603572
22,catboost_baseline,2,55,36455032.89712339,36297282.96832727,-269.5423640269247
23,catboost_baseline,2,60,34970972.829011165,34903200.45779362,-1648.503565012113
24,catboost_baseline,3,All,15072111004.445906,322082768.6876538,-0.00044651918953730885
25,catboost_baseline,3,10,5222390.75027718,3488660.6700704624,-0.033261398874179005
26,catboost_baseline,3,15,7995060.477233003,3972778.427621034,-0.02822257011490059
27,catboost_baseline,3,20,33149424082.72902,1546656787.524196,-0.0021708762580026075
28,catboost_baseline,3,25,19707385.01739647,3660399.526317355,0.000730044564621446
29,catboost_baseline,3,30,3603939.0717038,2656321.3273852607,0.074535591885182
30,catboost_baseline,3,35,2257908.3862227183,2175173.8437496983,-7.825553202980615
31,catboost_baseline,3,40,2603462.3452024544,2580786.800928621,-54.26487018651176
32,catboost_baseline,3,45,3095328.051424028,2487225.200708723,-0.2710669423890386
33,catboost_baseline,3,50,2529388.1286443206,2309921.835893397,-0.9366192419724688
34,catboost_baseline,3,55,2459536.9265991077,2212484.867932333,-1.6077982824378334
35,catboost_baseline,3,60,2607017.2109990073,2583032.0575202764,-4.826237079798763
36,catboost_baseline,4,All,19553046.061115257,7507961.575984908,-7.137910469767183
37,catboost_baseline,4,10,7134814.491773891,6685522.5317563405,-1.4885088106528603
38,catboost_baseline,4,15,6933267.069638493,6141809.0777784,-1.2520818511964151
39,catboost_baseline,4,20,29882730.08784709,9648722.885639891,-124.84292392289645
40,catboost_baseline,4,25,6809065.554236403,5379893.691757998,0.2826300327975648
41,catboost_baseline,4,30,25136681.565389078,10936315.343940236,-1.070057879804296
42,catboost_baseline,4,35,36140603.54793065,10300830.517983556,-152.51705730351568
43,catboost_baseline,4,40,7097760.0525466185,5881469.478237485,-541.0787251121294
44,catboost_baseline,4,45,5451155.074201177,4985414.837624943,-2.256501861001709
45,catboost_baseline,4,50,6894691.534654293,6313800.48387173,-86.61444198022701
46,catboost_baseline,4,55,9038316.768803852,8258694.443589938,-13.948538674279447
47,catboost_baseline,4,60,6273253.078105974,5869126.068394736,-724.1656258935943
48,catboost_baseline,5,All,25217734.12384686,24532466.981097803,-12.336376032895807
49,catboost_baseline,5,10,23447368.97498113,23089945.930952206,-21.952664555252493
50,catboost_baseline,5,15,24446444.09680928,24272328.652019676,-8.792030984950358
51,catboost_baseline,5,20,25380996.365652848,24676251.411640063,-14.606632290017002
52,catboost_baseline,5,25,24660311.84292868,23296290.136244044,-19.925088803756452
53,catboost_baseline,5,30,26064976.45227479,23704728.779806178,-0.9112128044899057
54,catboost_baseline,5,35,24428768.42367768,23946135.894079905,-19.291700500440953
55,catboost_baseline,5,40,25179560.287198927,25033598.555061013,-12630.274615591863
56,catboost_baseline,5,45,26025551.008814674,25269326.13679136,-82.72194727245153
57,catboost_baseline,5,50,26043837.782052767,25858804.040433798,-973.3211319841065
58,catboost_baseline,5,55,26494148.34155305,26258650.575305726,-70.82334932457168
59,catboost_baseline,5,60,24700337.499040794,24620381.483242262,-6882.169310160853
