,model_name,fold,sector,rmse,mae,r2
0,catboost_baseline,1,All,25242604.023375895,5175251.846768858,0.11877687149886151
1,catboost_baseline,1,10,60471614.081848115,27216141.29337334,-0.0034925183304970187
2,catboost_baseline,1,15,3738112.266144334,2772895.5556023126,0.10376795947380668
3,catboost_baseline,1,20,5020603.801000353,2958934.743740919,-0.7919855416972283
4,catboost_baseline,1,25,17471551.981917072,7757277.399081464,0.4219302952093481
5,catboost_baseline,1,30,42074696.57233078,12304855.651774352,0.17569957047546914
6,catboost_baseline,1,35,3782350.2671975405,2483037.9675320266,-0.6913093610322139
7,catboost_baseline,1,40,44336893.694284,4675545.990215084,0.014168995202619938
8,catboost_baseline,1,45,3880098.5543209454,2561302.8655197364,0.01623994922721972
9,catboost_baseline,1,50,5452757.866335092,3759009.3745853016,-15.518340618947015
10,catboost_baseline,1,55,8145191.731288353,6173158.586038097,-1.9412408268534769
11,catboost_baseline,1,60,4096597.8705601883,2905065.43049913,-96.29074210514017
12,catboost_baseline,2,All,50627975.43327218,50356428.5030701,-92.41618537367282
13,catboost_baseline,2,10,50693033.81895155,50176107.51789792,-39.860757738262166
14,catboost_baseline,2,15,48470256.47383899,48279742.644727275,-94.67447920867282
15,catboost_baseline,2,20,51447350.27051887,51197787.02919404,-436.2610269552438
16,catboost_baseline,2,25,49851812.01509662,49731423.60308395,-184.58856544145567
17,catboost_baseline,2,30,46603926.43010317,45305281.45846189,-10.77066288738286
18,catboost_baseline,2,35,50473780.64504394,50452559.607296124,-765.1083461662429
19,catboost_baseline,2,40,52209541.45081533,52135817.12422719,-36692.27334687799
20,catboost_baseline,2,45,50925682.66396573,50741468.25406503,-317.26983482409844
21,catboost_baseline,2,50,52779404.13475742,52696074.29249795,-3475.6588954840986
22,catboost_baseline,2,55,52903920.53186132,52796666.25755546,-568.765313294465
23,catboost_baseline,2,60,52739863.59788015,52690728.42601364,-3750.5940245423826
24,catboost_baseline,3,All,15072090391.179281,321850232.0318046,-0.00044378268411549016
25,catboost_baseline,3,10,4897408.968179742,3271642.3594502416,0.09133411664806623
26,catboost_baseline,3,15,7828193.647247612,3770478.940494054,0.014250088293536134
27,catboost_baseline,3,20,33149378836.37581,1546431988.0176845,-0.0021681404912281543
28,catboost_baseline,3,25,19664005.44538715,3417144.569008477,0.005124356098548333
29,catboost_baseline,3,30,3215887.322102125,2377702.0771600525,0.26310350989059106
30,catboost_baseline,3,35,2062718.7274937963,1987283.0477478353,-6.365620303230354
31,catboost_baseline,3,40,2489488.588960399,2289230.5389558757,-49.53204017126769
32,catboost_baseline,3,45,2861813.474793063,2232057.427644586,-0.08651995061108408
33,catboost_baseline,3,50,2339860.0679505174,2126166.221945872,-0.6572692124032717
34,catboost_baseline,3,55,2394179.080011068,2149589.0753375515,-1.471044484338739
35,catboost_baseline,3,60,2315670.4067349606,2290557.7634242247,-3.5967813583920876
36,catboost_baseline,4,All,7921326.007099653,3703863.966088077,-0.3356105335667485
37,catboost_baseline,4,10,5752933.033552942,4353589.725437074,-0.6179028818801764
38,catboost_baseline,4,15,4683435.352462538,3249109.649791703,-0.027631412714270276
39,catboost_baseline,4,20,8505650.37075377,3631950.685975621,-9.195377476944898
40,catboost_baseline,4,25,4931343.085955217,2747971.840293669,0.6237308630451488
41,catboost_baseline,4,30,15812357.606685441,7196048.365790491,0.180856749749287
42,catboost_baseline,4,35,8088613.7406624025,3094815.1600420508,-6.6897820120185445
43,catboost_baseline,4,40,6443054.721925293,3276355.869710135,-445.6870642485105
44,catboost_baseline,4,45,3652764.358279131,2124358.679158469,-0.4622363295018961
45,catboost_baseline,4,50,7786434.544348941,4805518.3595194,-110.74376290125558
46,catboost_baseline,4,55,9167453.895249555,6210579.757335646,-14.378751951144258
47,catboost_baseline,4,60,4880321.5293176,3062513.4870056408,-437.8827018059939
48,catboost_baseline,5,All,46222430.48551681,45885889.664932385,-43.80549351162205
49,catboost_baseline,5,10,44443210.04389519,44200928.98885189,-81.46235122569843
50,catboost_baseline,5,15,45101926.542377114,44549442.65776846,-32.32971282798592
51,catboost_baseline,5,20,46437950.618086316,46119054.219821215,-51.24418455298113
52,catboost_baseline,5,25,44942089.39382689,44576299.851945184,-68.49870302221875
53,catboost_baseline,5,30,43879712.16854759,42918085.84985432,-4.416539478124171
54,catboost_baseline,5,35,45757679.034495145,45497425.71683016,-70.1939802499626
55,catboost_baseline,5,40,47696997.722210824,47616870.73784001,-45323.49567621088
56,catboost_baseline,5,45,47061433.40969977,46726933.97813984,-272.75985146830584
57,catboost_baseline,5,50,47199035.53058245,47149054.652450696,-3199.062108567584
58,catboost_baseline,5,55,47887974.69428314,47751882.131070666,-233.6489776760107
59,catboost_baseline,5,60,47366522.32368289,47314736.040318996,-25310.954262575382
