,model_name,fold,sector,rmse,mae,r2
0,catboost_baseline,1,All,2.2434040645047313,1.4820869610886942,0.5924936009057871
1,catboost_baseline,1,10,3.1961805340605105,2.4276199413249016,0.555419168941089
2,catboost_baseline,1,15,1.2795972433637088,0.9196804458379476,0.4610893706493301
3,catboost_baseline,1,20,1.3962934584165663,0.9839800638083464,0.6003273992705891
4,catboost_baseline,1,25,2.5766850814039945,1.7210113448695872,0.4006558692924056
5,catboost_baseline,1,30,2.0402722198055905,1.3599063383593237,0.3871958418647494
6,catboost_baseline,1,35,1.6826203169603193,1.0842698372435073,0.6945448757054256
7,catboost_baseline,1,40,2.682006700661229,2.1117460082291575,0.28106661577129666
8,catboost_baseline,1,45,2.45928589368148,1.3754110579869538,0.47003330335373195
9,catboost_baseline,1,50,2.27502099660384,1.4013050468372112,0.3878522545842976
10,catboost_baseline,1,55,3.755566491289518,2.3258707248328045,-0.04623984376699619
11,catboost_baseline,1,60,1.938156559084828,1.5689685858149458,0.5088556627751586
12,catboost_baseline,2,All,2.2395341084482707,1.417603766382189,0.5619346846000145
13,catboost_baseline,2,10,3.072242053726704,1.6875121809320763,0.015052337171241659
14,catboost_baseline,2,15,1.0978995549187278,0.8715429818629531,0.492198107467016
15,catboost_baseline,2,20,2.460482032372746,1.4611037176392603,0.3172624975231999
16,catboost_baseline,2,25,2.1980960759160038,1.2534073869574494,0.44971674508531156
17,catboost_baseline,2,30,2.0781682715389658,1.4144548549241824,0.4812726942070634
18,catboost_baseline,2,35,1.7732006287137534,0.9645967178552852,0.6136235987321963
19,catboost_baseline,2,40,2.6494237019671893,1.9686893520382218,0.29719747083679426
20,catboost_baseline,2,45,2.0930809989082397,1.3963522600297198,0.4679996189911698
21,catboost_baseline,2,50,1.729254560727773,1.2024136723026193,0.3310002065937939
22,catboost_baseline,2,55,3.5302947680540324,2.3444951603699327,0.2416544771307213
23,catboost_baseline,2,60,2.2412803871260807,1.6224209894786077,0.5152707341332285
24,catboost_baseline,3,All,2.0570942645311407,1.3734116052502434,0.6409139722117441
25,catboost_baseline,3,10,1.8359786599006775,1.4446376303098576,0.332712916422377
26,catboost_baseline,3,15,2.264469907808421,1.2148562028608383,0.46419701972701866
27,catboost_baseline,3,20,2.0941154074688906,1.374694306568397,0.44648654045545444
28,catboost_baseline,3,25,1.794375756958498,1.2471210017075007,0.603974904146557
29,catboost_baseline,3,30,2.1756943950316985,1.330861372847864,0.4726970096175962
30,catboost_baseline,3,35,1.5072256525129888,1.1400987583493905,0.6226479445403572
31,catboost_baseline,3,40,2.4945480258238972,1.917968854843792,0.4206656081009089
32,catboost_baseline,3,45,1.458801286620417,0.9714965351873581,0.7051727189669319
33,catboost_baseline,3,50,1.697783052948067,1.202741015780781,0.6436368892714847
34,catboost_baseline,3,55,1.9883951070585235,1.6423294097376857,0.4050176695347609
35,catboost_baseline,3,60,2.6398032818772617,1.818393059400522,0.4255922088446137
36,catboost_baseline,4,All,1.9999247316220565,1.389915834336762,0.6537828965918802
37,catboost_baseline,4,10,3.15442974343407,2.157714871275893,0.32507342248436444
38,catboost_baseline,4,15,1.3224410928198551,0.9670423028882987,0.3598472601621884
39,catboost_baseline,4,20,1.8330017600438984,1.2325814129552528,0.4411997559268964
40,catboost_baseline,4,25,1.535696465672393,1.1025084901286368,0.6511027017299398
41,catboost_baseline,4,30,1.741011639138708,1.3911055630563023,0.2581783847914719
42,catboost_baseline,4,35,1.8576090211384062,1.1557469339548192,0.5835738414256637
43,catboost_baseline,4,40,2.4932352935734254,2.0433124931326674,0.3450300790720371
44,catboost_baseline,4,45,1.9855456734843233,1.3939692422412877,0.5944466843750129
45,catboost_baseline,4,50,2.5316929687176932,1.6388776082105796,0.3910082156060837
46,catboost_baseline,4,55,2.547448033959433,1.4697994006657795,0.31592728451802743
47,catboost_baseline,4,60,2.0599386913177486,1.4904495147126655,0.494831380243301
48,catboost_baseline,5,All,2.012139078170899,1.4316819943240635,0.6196398426534553
49,catboost_baseline,5,10,2.0544560766935125,1.3554175207805605,0.4893797890832665
50,catboost_baseline,5,15,1.3978255002601645,1.1253686207592033,0.463766251347443
51,catboost_baseline,5,20,1.7373662502823453,1.2343101103396499,0.5468234106790951
52,catboost_baseline,5,25,1.671117781216788,1.1406845408321047,0.3771766832622825
53,catboost_baseline,5,30,2.286161432857989,1.3678743742418376,0.2502863338063662
54,catboost_baseline,5,35,1.331087330365492,0.9011960990334266,0.7293937268157752
55,catboost_baseline,5,40,2.682460735935856,2.1645538965300615,0.08620694707313592
56,catboost_baseline,5,45,1.9103420744611295,1.3714449833106366,0.6255506092519505
57,catboost_baseline,5,50,1.8206942340168748,1.478765684123784,0.5749174203787331
58,catboost_baseline,5,55,2.4865211837676644,1.9122081246570362,0.4352920833516668
59,catboost_baseline,5,60,2.907130539047761,1.983493086653944,0.15952619280611546
