,Date,TR.WasteRecycledTotal,TR.TotalAssetsActual,TR.F.PPENetTot,TR.TotalRenewableEnergy,TR.InventoryActValue,TR.TotalDebtActValue,TR.CO2EquivalentEmissionIndirectScope2Locationbased,TR.CO2IndirectScope2,TR.GoodwillActValue,TR.SGandAExpActual,TR.WasteTotal,TR.F.OpExpn,TR.F.GrossProfMarg,TR.NumberofEmployees,TR.EnergyUseTotal,TR.CurrentAssetsActValue,TR.CapexActValue,TR.F.GrossProfIndPropTot,TR.GPMActValue,TR.NWCActValue,TR.CurrentLiabilitiesActValue,TR.GrossIncomeActValue,TR.CO2DirectScope1,TR.F.AcctRcvblTurnover,TR.SupplierEnvironmentalCommitment,TR.SupplierEnvironmentalDueDiligence,TR.SupplierEnvironmentalPolicyTraining,TR.SupplierEnvironmentalRiskAssessment,TR.TakebackRecyclingInitiatives,TR.RenewEnergyUse,TR.PolicyWaste,TR.PolicyEmissions,TR.PolicyEnergyEfficiency,TR.PolicyEnvSupplyChain,TR.PolicyFairTrade,TR.PolicyLocalSourcing,TR.PolicyResourceEfficiency,TR.PolicySustainablePackaging,TR.FindingsfromSupplierMonitoring,TR.ClimateCommitment,TR.F.InvntTurnover,TR.RenewEnergyPurchased,TR.GICSSectorCode,TR.HQCountryCode
10,0.009068724621134979,0.10588748220938331,0.037981769305920586,0.07521398268477515,0.06410674469360683,0.41381637406327654,0.07275678726450761,0.05463762587723438,0.21303824243323882,0.059505080339939065,0.07102199455144306,0.19750487898368477,0.38664365329634304,0.11426465721143482,0.12615061737345334,0.24109220654150604,0.11620991298558726,0.039095229048065956,0.1578490715464054,0.028717217120744837,0.032843607469704245,0.030534079531672455,0.10541834069781678,0.22452518786209924,0.07518344117514855,0.07050894027963364,0.019021972457132105,0.006140265082674742,0.007991540542301815,0.004987563464039892,0.024608246319462807,0.035958362630323246,9.182454408839898e-05,0.004474546270929904,0.008696374358403551,0.0004005442238819441,0.009244459468955336,0.0331973298611153,0.13597817694099984,0.015536559358419527,0.01512555041400677,0.13544807925797583,0.053575097784593365,0.307488464767926,0.11947693604647901
15,0.009334938183728372,0.12071271228514782,0.030829157020213244,0.0743038029480273,0.07438970808826888,0.41493257616142926,0.06761283029147698,0.0419780667297029,0.21663009770626568,0.07767220252274094,0.06636303763165417,0.21855916577398737,0.30395077073574084,0.07659022498952517,0.13612979556155996,0.21828603421676937,0.1112620678297267,0.03671745364851279,0.1252922727504003,0.025271380718087825,0.02989956263589439,0.02460937648383537,0.09022362524012337,0.22675195432023434,0.0655041753696158,0.07128226159161434,0.01494703252194109,0.006127411152036252,0.008930928813214301,0.007740211962228862,0.018781785829996216,0.03301867741967105,0.0001290779481555372,0.0031409670798019317,0.008340535915710224,0.0006821965805915639,0.010577271054012452,0.03346978785244487,0.13805112555355764,0.01184017758893765,0.017462721653089968,0.11117554825115523,0.0601488220639378,0.3423025775243938,0.1010270949324056
20,0.00876143426824726,0.09126074788982605,0.029744711121166993,0.07130431657676514,0.06247043163330993,0.4590435069887177,0.0665717257461829,0.07671404112814961,0.1704822485392556,0.07144968353769812,0.07261115696414708,0.18456225065979184,0.2806340201294781,0.07883465914617296,0.15314894792368677,0.19048501268625323,0.12543205196290477,0.03800315172506707,0.14968900982970054,0.027167664376778863,0.02994435858111131,0.02879012432231496,0.09615000611230029,0.20174004638492726,0.06338150535946262,0.058074280995979034,0.014474701096739038,0.0067260747143295845,0.00881428366204448,0.008570969902617766,0.019482710692587637,0.03357798382410698,0.00039294867231537417,0.004074029516603032,0.010147030493716326,0.0005986280691235516,0.010241463306530087,0.035755063494801606,0.14046738429904462,0.011619988771187712,0.018116820825349603,0.12807552490905585,0.048894361830807115,0.1832974649426717,0.09496088090013993
25,0.009005064792991464,0.09048484652400837,0.03270371923213127,0.07782211412896048,0.06083712944821303,0.4336508479894914,0.06540728390030325,0.06167166486201448,0.1643502207009303,0.05862266975726853,0.07990190995672657,0.14965736249985778,0.311251804428452,0.07295753477405872,0.134713333732929,0.17330601971676288,0.11892842538215379,0.039443572136225145,0.14428715307432405,0.02676373405127429,0.028504744566181746,0.02589199625604053,0.09626489792875442,0.1741029999043576,0.07287200008059647,0.056472031672478024,0.016542721150594252,0.006659487577236938,0.009551224466581505,0.016960393350333447,0.02092084012095857,0.03468124522686075,0.00040384847275122185,0.003750547288622084,0.011255468297834121,0.0018461504496995206,0.009378441339375381,0.03500075254022488,0.17264894026161912,0.013017158149263582,0.018533972414099927,0.10899848363074785,0.05196345225099466,0.28630548557533403,0.09802113743808473
30,0.007158363116696017,0.1084695729303656,0.04165655605040509,0.09135614277630781,0.068807173391331,0.3741772336965731,0.065456446813412,0.04963785387770703,0.1671515591483528,0.0791702909402722,0.07833808606003452,0.19051769099174254,0.30969047844958436,0.0699480219461525,0.16519551811294755,0.18654489616344855,0.11033982265910572,0.042093368939021665,0.13704714391249334,0.027047325028666205,0.023439730953513746,0.024986448369966045,0.09866790311837373,0.21338734831503625,0.07912619096789521,0.05315413240981113,0.017260791035312778,0.006176914031686457,0.009765278774068362,0.01578649858549599,0.024008042343860676,0.029826039594032523,0.00026471115756680525,0.004255259258379545,0.00771053581411162,0.0015799295401383133,0.009472599940712575,0.032193515235259464,0.1968133818400056,0.011831072182934603,0.019867482072187165,0.13097251374874913,0.051535475767254056,0.3390242087394581,0.08730328127311478
35,0.006040127151991917,0.07885258791777947,0.03702035545749452,0.08920455809132012,0.04965499968785454,0.37518240567277517,0.059718533574353846,0.08651251809850571,0.13271164590586326,0.08471852527939855,0.07342168136609388,0.12373572725503681,0.333361260937276,0.07878490193868155,0.14321700446954488,0.16454407391421016,0.12197123283032178,0.04438265393890765,0.11136509817095774,0.02026395050444958,0.029981132647455604,0.030414975623910614,0.0909929849106294,0.16040345799584482,0.07283768432838612,0.06244659771624787,0.01524047333580424,0.005921524936361132,0.008912669817498265,0.011636541835247633,0.019011576132245446,0.0320370554125241,0.0002811819690823887,0.004779635747175082,0.008492171330683121,0.0005336675221728484,0.01137452260050807,0.02401259668995499,0.17573085799353091,0.011096030895673797,0.02232441640819889,0.08359289844170338,0.04305940142067705,0.16665891034830885,0.09879894290258341
40,0.010844396698800439,0.1154136042818426,0.05652457178081435,0.12286475757886205,0.08525283250257473,0.5018283816243077,0.10829502780652192,0.13623088632691494,0.15405952691272734,0.1250791422535515,0.11400023527616639,0.19467630188914,0.3464878736313927,0.0816372027612612,0.14397411638431382,0.21834779159910542,0.282669615098126,0.09575466124595547,0.30838929707973056,0.10608704877176459,0.06403893216963163,0.08119621902652202,0.2247381321016265,0.2129256395547346,0.1981092916938621,0.07705405625681357,0.009847634256126395,0.008611936489956734,0.00664407304343084,0.008546024749487235,0.013550012039419579,0.047681380663545714,0.0014533870809134942,0.007477474013224337,0.011008621144918166,0.0012503556538358668,0.013579097537156252,0.07040133156905007,0.17914090381388587,0.008649153778849708,0.01890174487785616,0.27379880620884245,0.05629205827183515,0.39151829287806816,0.15173257297997284
45,0.011010921867273933,0.08324788385164292,0.03245821062060953,0.09604561958309242,0.060406413035434744,0.48677513455040267,0.061239904847783105,0.10061551031363095,0.1775917791672892,0.09023385084117135,0.07400668226717748,0.15654529022639171,0.3142764627463353,0.08314047777419684,0.16123608904143355,0.187421538837167,0.14367376901270779,0.046054518831391465,0.13927815712016592,0.031323071951278994,0.034017438337495404,0.03433892441113905,0.09635335370046341,0.22233753365981482,0.06315555601957468,0.05657243856416339,0.01684246975359808,0.007010455094140639,0.01097008156684553,0.01657787720566415,0.015430422846285997,0.03364201601500786,0.0007657750886735531,0.006822241835868529,0.007433525060175179,0.0005568398972991463,0.013574201937849917,0.0387958147137636,0.15212283624423095,0.008975991854128033,0.021138127793209772,0.1320257543038601,0.04851142818320679,0.24747318822191733,0.08769784586122328
50,0.007844186608103184,0.09645547795208269,0.0363584621983891,0.10096569323125426,0.0627278382728919,0.46858665474274175,0.06209358138453232,0.1094115852923696,0.17137931158781156,0.12456185603023923,0.08142532158394915,0.1617750923419865,0.30722165051531153,0.06729941912135541,0.16406630104746062,0.19440978425835265,0.14038237184620667,0.05052719520060091,0.14318148713199177,0.036944331437834495,0.023750144010391147,0.03644844083758958,0.1191021945825115,0.19145496474517834,0.07769148253205524,0.057379615414800945,0.016539516364203918,0.007645589133021017,0.010285052200793274,0.018661478700764515,0.012976952544013147,0.03336781532305593,0.0010337175141235091,0.0062331062105462146,0.008100091117416374,0.001534814363110842,0.014291326951265457,0.031968884512361996,0.15590677208932963,0.008725154189812798,0.023699288341609503,0.10479120010562176,0.06355046108212248,0.3254421335937986,0.11032204243078061
55,0.008237557763875481,0.0898256121630718,0.03502436844063012,0.09737158649223189,0.06828893582638186,0.43645270633218175,0.06892060326247866,0.056102406630042186,0.20101904283956162,0.09325008387558499,0.08367055289932326,0.1921805096292984,0.3151091531778006,0.07335636025549784,0.13963376171689468,0.28240457795293444,0.11991390925600019,0.06075535168132676,0.14594033748583007,0.023396953429461773,0.031602558639758305,0.03332733863709061,0.1078715355941234,0.19672083374380134,0.06511648140232563,0.058563420167439276,0.01246660929761503,0.006405321559540099,0.008045802608489066,0.007255555533699499,0.01119818387380413,0.02800869849420535,0.00017247048608541436,0.003779261211951341,0.0052317593299442714,0.0005052970876017421,0.014138362556046693,0.03357793671714957,0.1310787512497383,0.00682854396739062,0.01497219816943472,0.08885322683037811,0.03501100992808313,0.30478705974991493,0.0804889157210889
60,0.009274859707462198,0.13384482125026434,0.023467290716813763,0.12124937322950773,0.05391937465161059,0.570938659134777,0.0738960642106204,0.10259923233517756,0.1535287821338738,0.11783980219169651,0.08349619703501789,0.2487916101331888,0.3375801133763288,0.08273181851584765,0.18680644626116533,0.25633570732664795,0.16479326458132545,0.07174126350748106,0.14488102481549742,0.049035162633021295,0.0452768591390486,0.039023744020212775,0.11309049978979716,0.16888065050593995,0.0909143069732787,0.06401582679518629,0.013473910187429761,0.009986333591974152,0.00719317071452465,0.005662450873515189,0.00832100548894998,0.03253355414866333,0.0008669964816919993,0.003644283375125514,0.01165170117863351,0.0004181593613480883,0.015516523320926283,0.05489851700434607,0.1654905797391265,0.007888023494551021,0.01342124359921233,0.181946085280846,0.06495342555169979,0.3906258507214323,0.11517860218119501
