,Date,TR.TotalAssetsActual,TR.F.PPENetTot,TR.CO2IndirectScope2,TR.F.OpExpn,TR.CO2DirectScope1,TR.TakebackRecyclingInitiatives,TR.RenewEnergyUse,TR.PolicyEmissions,TR.PolicyEnergyEfficiency,TR.PolicyEnvSupplyChain,TR.PolicyFairTrade,TR.PolicySustainablePackaging,TR.GICSSectorCode,TR.HQCountryCode
10,0.10634246113327596,0.04439915712077085,0.11442195813896798,0.5435076622326727,0.9802928346746874,0.2657771653747628,0.0286157802597295,0.002930823455097725,0.0009686670197807283,0.004904207679095433,0.03659786793063486,0.0007430994832592648,0.14962424691343135,0.922452449187474,0.38857925434468676
15,0.10024930011840032,0.04150049015588526,0.10446764612810923,0.5103896644528709,0.6934569887120244,0.3044557731821069,0.026153098383326825,0.0021534813551978174,0.0010543335794524465,0.0029845940742741664,0.033183965320846,0.0018977052774054317,0.16752653676272042,1.2338591146451192,0.26550578716060036
20,0.10143675307712932,0.036746646613776086,0.12553406142939508,0.4144416168811368,0.6826624952120093,0.31033195824481513,0.024918596789900927,0.0027064609983981362,0.0008804236425804565,0.0034492857440879625,0.03785455809194193,0.0012608616073287984,0.1838361842153991,0.37136635047349315,0.33588121595613135
25,0.10464869834249002,0.042059582198720316,0.12890964080897943,0.42107966032314226,0.7472328593225946,0.3212275702115838,0.03679645237839359,0.0022684722170722357,0.0014618027890024466,0.004558032174158501,0.032849124393470305,0.0016730240586856078,0.23593613653266396,1.0045736941459062,0.3090075729952763
30,0.10064768681034025,0.04829722364110194,0.11431947723158559,0.4561044770119131,0.9235348153802424,0.2750834137182771,0.03707688596192111,0.0024105025062411112,0.0010349398515568907,0.00338047414060148,0.03677922662817227,0.003902849617369243,0.23562720107191742,1.163898509194485,0.30330101721210806
35,0.10528643489443149,0.05305026739500882,0.14869857753713625,0.4331103602645016,0.9731826512669782,0.28209332401373477,0.02828352238460156,0.0034916879353549548,0.0016874002631274464,0.0038471001655858133,0.04705122485466695,0.001211987667021609,0.23569170086732433,0.1409849652360255,0.3496693985226721
40,0.12094542376255214,0.19013077128288616,0.14051171441780907,0.47454902448465863,0.7721112174571745,0.32491634872637976,0.016880239860661162,0.004887123990512526,0.002025346544286372,0.008918218406892804,0.07740472999642635,0.009226150181517546,0.13322190682842092,2.3357682878634622,0.6295460399123981
45,0.10618742217585324,0.04653642316492637,0.16147776836486047,0.5060649725035232,0.7863451183212096,0.39702076543749204,0.029301208535947927,0.0024421883874974596,0.001105005045371037,0.006409423809013332,0.04902694107436318,0.0010875843222066105,0.2010859049447528,0.17581401542456093,0.32187145350902885
50,0.11460235562101484,0.0606389261389901,0.18032636536352376,0.5182067142510867,0.8118156907257676,0.3474585767973032,0.04552079157348908,0.003293965767529281,0.001056813789210649,0.005761117801643205,0.04634994015694207,0.007049629403595242,0.19783222318847615,0.6187537380211726,0.36189922586118034
55,0.10259702341021905,0.041026710663013236,0.1103375872716098,0.5443141141660878,0.8067438897844295,0.29536408079787135,0.029122539737785197,0.002611457396682812,0.0006430492259349872,0.004573846127190965,0.044243687792546435,0.001019252816055009,0.13841967000526115,0.23432385836528566,0.47767216940179463
60,0.1048792112697275,0.028643667407717042,0.22198378242807673,0.4399586962427031,1.5220713585753705,0.25668609792934877,0.013567324830290441,0.005133884767639862,0.001658149728570105,0.0050550113340433345,0.05788753852099825,0.0055289558490754795,0.13899746160624568,1.1762482693790586,0.41539003994920853
All,0.10629275732016046,0.06393796643086776,0.1368834537870115,0.4650046162761483,0.810773932562232,0.31665659782912065,0.028309851342031195,0.0030241764144496616,0.001262905402537379,0.00496113154157909,0.04551346626454838,0.0032086000167447525,0.18779530152196405,0.9148517196479615,0.3742654975831794
