,model_name,fold,sector,rmse,mae,r2
0,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,All,1.9737967920732569,1.4166868874023353,0.6623008232025689
1,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,10,1.8622265877639688,1.4596624267467069,0.4793634173545741
2,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,15,1.3535141422360646,0.9897558249949543,0.593221861919666
3,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,20,1.6862444882163612,1.2083111326165128,0.6083151589162286
4,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,25,1.8976503520965093,1.2618531686987682,0.3270352519431191
5,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,30,1.356786755826994,1.034831454928635,0.5837085437800555
6,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,35,1.2066882100374345,0.9264263741986136,0.7838095520329984
7,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,40,2.681331845678841,2.1437514932441775,0.1478528200235708
8,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,45,2.0081150003204145,1.5161729481582742,0.5126428477909212
9,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,50,2.2135821750879767,1.5692335415104233,0.5144171757785613
10,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,55,1.4181301975924707,1.075797784262605,0.541640339651436
11,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,1,60,3.1751555967299563,2.4381808254156034,-0.4302521542184399
12,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,2,All,2.003986300380782,1.3844274871821585,0.6066409368990147
13,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,2,10,1.441007013129954,1.1888033124936033,0.8396271815745808
14,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,2,15,1.4966421983012066,0.8159737505738541,0.4045577832367212
15,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,2,20,1.9051937268757875,1.3857243124104945,0.35168782938631615
16,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,2,25,1.6810648031349213,1.1496200869592135,0.5977866847090569
17,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,2,30,1.5733307812757094,0.9674802459519012,0.5556601942766464
18,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,2,35,1.6555643555137958,1.0954584766328546,0.556731325416863
19,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,2,40,2.577563380323938,2.0319150801076664,0.3256804690459836
20,metrics_catboost_14_imputed_drop_zero_value_scope31_100_iter_025,2,45,1.9166926949791712,1.327584676497848,0.5661617721949979
