,Date,TR.TotalAssetsActual,TR.F.PPENetTot,TR.CO2IndirectScope2,TR.F.OpExpn,TR.CO2DirectScope1,TR.TakebackRecyclingInitiatives,TR.RenewEnergyUse,TR.PolicyEmissions,TR.PolicyEnergyEfficiency,TR.PolicyEnvSupplyChain,TR.PolicyFairTrade,TR.PolicySustainablePackaging,TR.GICSSectorCode,TR.HQCountryCode
40,0.05763572891261371,0.19143406743941352,0.25928666554354973,0.23325496935228238,0.4379785065668012,0.2594214246143356,0.0,0.011796050687351541,0.013924507942661517,0.0,0.027211713405050245,0.00139945914950878,0.003194391778306502,0.0,1.1738073168807581
All,0.05763572891261371,0.1914340674394135,0.25928666554354973,0.23325496935228238,0.4379785065668013,0.25942142461433554,0.0,0.011796050687351541,0.013924507942661517,0.0,0.027211713405050245,0.00139945914950878,0.003194391778306502,0.0,1.1738073168807581
