,Date,TR.TotalAssetsActual,TR.F.PPENetTot,TR.CO2IndirectScope2,TR.F.OpExpn,TR.CO2DirectScope1,TR.TakebackRecyclingInitiatives,TR.RenewEnergyUse,TR.PolicyEmissions,TR.PolicyEnergyEfficiency,TR.PolicyEnvSupplyChain,TR.PolicyFairTrade,TR.PolicySustainablePackaging,TR.GICSSectorCode,TR.HQCountryCode
10,0.08579171200005678,0.09181475134678788,0.17878893012264693,0.7145839773158962,1.5081589820733858,0.43238678941052844,0.013331361984484202,0.14621481959449303,0.0036508453955482706,0.018566599394515444,0.047150149793760955,0.001686378264001696,0.21571789406354952,0.8777876205746451,0.20936040448525595
15,0.09600360061650741,0.06684162724726127,0.09135684564432724,0.5094559646178441,0.8371474577214015,0.428506027132994,0.02147258563682332,0.06128501511909525,0.0023293879675320476,0.009488931919351688,0.026143261422912623,0.0018524510023685797,0.2148023539486324,1.1447404063515751,0.2376066089489597
20,0.10261781609455396,0.060952924459694274,0.13145190209326157,0.3663547586522686,0.7526411141545877,0.3362686146896332,0.025048431192638918,0.06535059937651545,0.00431783963345149,0.008470455794332542,0.03945737348721029,0.002955812680236009,0.2466200313064216,0.4263613209717462,0.23500848630209506
25,0.11075337026006499,0.06409630763151725,0.08922533997949075,0.37869189024077576,0.9301960742416512,0.3606062872149752,0.031229986527639385,0.06844216677435502,0.0033754721289313426,0.008051431632745874,0.0330358498388377,0.002595041400370115,0.28954885725398016,0.808776982203033,0.3016157590043538
30,0.09528260580412928,0.08555166611710394,0.10042459204889893,0.33613449389931627,0.9254135943975674,0.3920178876023402,0.029634385511257244,0.06766689942917595,0.002921107920224739,0.005933052859181873,0.024865638442320752,0.004415367414279541,0.28720049047960283,1.0401459606112142,0.2733775332067389
35,0.10489982509475011,0.0674038744769747,0.09347174847027687,0.3199636401193241,0.938558750801274,0.33443036281966765,0.024599700333837737,0.060109555953054845,0.0022388617894022866,0.007297541448529561,0.022344602384934062,0.002041385068012452,0.29062397163120485,0.08540630482949382,0.30512682862938323
40,0.14991998305071222,0.2231794203678952,0.14380134539945164,0.3424983248640336,0.8196569574407211,0.48179214156865396,0.018417416854018286,0.06694803850162633,0.01853625638403287,0.01882638452075927,0.05515248373517067,0.005609290628406636,0.2514536352219849,2.155978957113114,0.6776510753963341
45,0.11547581763789065,0.07296466194120664,0.09019414289578798,0.4427914885048021,0.8461945031125883,0.48302920567776614,0.036916363662338365,0.07033838956326642,0.003403258620675937,0.010021704661949333,0.035136528719161904,0.001440176628266077,0.30410569489150796,0.10159966588260361,0.24681636733062787
50,0.11370447639416194,0.12368950225541059,0.06067721514109776,0.5149424892122404,1.221075217345756,0.45028219895251986,0.0320132484509682,0.10557134633370185,0.005316678377228657,0.013580639886457647,0.0223913358786473,0.011236038451593669,0.22380664932933708,0.40146055914312434,0.36320361956512864
55,0.11463207222336674,0.13336223886221418,0.13887960827098222,0.4474326116574431,0.8985892866041155,0.3674830621581896,0.016143523882651112,0.06487631252883963,0.001545435277414324,0.0196460391578663,0.021256588721535127,0.0015249377401506182,0.1847036969667949,0.2117565670350791,0.39956293901430684
60,0.11114496028030935,0.05889799435997874,0.17800046701177655,0.4402184217383679,1.5085810282078629,0.3365278351443844,0.010402696416773678,0.06604870189596054,0.010265390797737802,0.024578682676499368,0.04312311429753026,0.002126159193792556,0.19385767431829545,0.7536879418048964,0.41903580025220677
All,0.1126722603832743,0.09653792738294342,0.11223271105559883,0.40026174510857027,0.891705778110535,0.4022541154359397,0.025573784911568438,0.06824215813952211,0.00592582727811466,0.011321317610179262,0.035585415270892554,0.0031765755749641653,0.25837891703125326,0.8392797999651784,0.34077848323909615
